Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
בודד,רימונים,77,0.39,2023-10-25 10:27:54
שחור,תחמושת,30,0.13,2023-10-16 04:39:30
תפוז,טיל נגד מטוסים,31,0.31,2023-10-14 22:23:17
עוגה,תחמושת,21,0.75,2023-10-15 07:10:05
תפוז,בסיס צה״ל,86,0.19,2023-10-21 08:41:38
שחור,קו דיוח 162,76,0.13,2023-10-19 14:40:27
עץ,בסיס צה״ל,24,0.31,2023-10-16 21:08:19
תפוז,רקטה,32,0.13,2023-10-17 05:33:42
עוגה,איסמעיל הנייה,4,0.76,2023-10-07 01:15:38
דובדבן,טיל נגד טנקים,85,0.45,2023-10-24 10:19:52
חמניות,תחמושת,1,0.45,2023-10-26 05:05:39
שפן,קסאם,42,0.68,2023-10-09 10:35:04
חמניות,קו דיוח 897,78,0.72,2023-10-12 17:34:15
דובדבן,תחמושת,82,0.57,2023-10-26 14:46:07
דובדבן,טיל נגד טנקים,94,0.42,2023-10-10 14:35:00
דובדבן,טיל נגד טנקים,43,0.25,2023-10-13 07:04:14
ציפור,ג׳יפ,98,0.46,2023-10-24 05:52:57
עוגה,קסאם,18,0.79,2023-10-17 15:10:44
פטריה,איסמעיל הנייה,91,0.46,2023-10-22 21:09:25
צהובה,ג׳יפ,42,0.9,2023-10-19 20:23:23
עוגה,תחמושת,51,0.17,2023-10-25 21:31:44
ציפור,מוחמד דף,10,0.87,2023-10-26 11:25:07
כלב,קו דיוח 162,23,0.42,2023-10-11 09:54:36
פיסטוק,רובה,50,0.72,2023-10-27 09:20:40
תפוז,רפיח,15,0.63,2023-10-10 21:22:44
עץ,רימונים,18,0.25,2023-10-24 00:02:24
חמניות,קו דיוח 897,6,0.77,2023-10-21 15:54:14
מחצבה,בסיס צה״ל,62,0.47,2023-10-26 23:12:11
שפן,טיל נגד מטוסים,10,0.45,2023-10-09 08:42:22
מחצבה,איסמעיל הנייה,64,0.46,2023-10-08 01:56:27
ציפור,רימון,72,0.55,2023-10-15 21:01:31
תפוז,טיל בליסטי,55,0.19,2023-10-17 22:33:59
עץ,ג׳בליה,17,0.2,2023-10-13 22:03:15
ציפור,קו דיוח 897,39,0.74,2023-10-13 22:30:40
כלב,רקטה,83,0.22,2023-10-27 19:55:25
צהובה,קו דיוח 897,9,0.39,2023-10-27 10:03:01
תפוז,קו דיוח 453,20,0.15,2023-10-21 11:01:39
מחצבה,קסאם,51,0.63,2023-10-18 22:31:48
ציפור,טיל נגד מטוסים,51,0.59,2023-10-10 20:45:43
שפן,מוחמד דף,15,0.23,2023-10-19 23:06:59
שחור,קו דיוח 162,8,0.11,2023-10-17 14:43:55
שפן,טיל נגד טנקים,27,0.44,2023-10-19 20:44:15
שפן,מוחמד דף,36,0.56,2023-10-20 09:06:15
תפוז,קו דיוח 453,5,0.68,2023-10-17 04:32:05
דובדבן,רפיח,59,0.22,2023-10-17 12:22:15
בודד,תחמושת,50,0.82,2023-10-10 05:58:15
כלב,הגבול הדרומי,6,0.1,2023-10-26 04:32:48
שפן,חיילים,83,0.19,2023-10-17 09:44:29
חמניות,עזה,37,0.44,2023-10-21 09:18:32
בודד,קסאם,32,0.72,2023-10-27 02:46:18
