Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
צהובה,טיל נגד טנקים,70,0.39,2023-10-08 20:39:26
פיסטוק,קו דיוח 162,77,0.56,2023-10-16 15:09:41
קודקוד,קו דיוח 162,27,0.54,2023-10-24 00:13:12
תפוז,תחמושת,46,0.46,2023-10-26 04:28:31
פטריה,רקטה,39,0.5,2023-10-28 06:03:29
שחור,רימונים,59,0.83,2023-10-08 09:13:49
שחור,טיל בליסטי,30,0.47,2023-10-08 18:51:15
תפוז,רקטה,85,0.63,2023-10-07 09:38:28
תפוז,טיל נגד טנקים,64,0.4,2023-10-21 15:17:05
מחצבה,רקטה,29,0.84,2023-10-10 03:23:21
מחצבה,טיל נגד טנקים,38,0.75,2023-10-12 13:10:56
קודקוד,טיל נגד מטוסים,89,0.81,2023-10-15 05:59:48
מחצבה,קו דיוח 897,37,0.18,2023-10-07 07:40:43
צהובה,איסמעיל הנייה,74,0.42,2023-10-09 07:06:59
עוגה,רימונים,26,0.26,2023-10-26 10:20:24
חמניות,הגבול הדרומי,77,0.68,2023-10-20 22:57:47
בודד,נשק,8,0.8,2023-10-22 13:58:57
צהובה,קו דיוח 897,61,0.47,2023-10-27 13:33:05
תפוז,טיל נגד מטוסים,42,0.21,2023-10-16 16:20:08
שחור,עזה,38,0.56,2023-10-15 20:44:20
פיסטוק,בסיס צה״ל,8,0.33,2023-10-13 17:46:04
עוגה,קו דיוח 897,16,0.42,2023-10-10 00:41:20
קודקוד,טיל נגד טנקים,48,0.88,2023-10-13 23:35:39
עוגה,קו דיוח 897,51,0.5,2023-10-27 17:28:00
שפן,ג׳בליה,99,0.62,2023-10-26 13:05:48
תפוז,רובה,30,0.44,2023-10-09 18:51:37
צהובה,תחמושת,16,0.15,2023-10-08 11:11:32
קודקוד,טיל נגד מטוסים,47,0.37,2023-10-24 11:56:52
