Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
עוגה,מוחמד דף,84,0.71,2023-10-12 17:43:57
שחור,קו דיוח 453,9,0.34,2023-10-16 05:55:42
תפוז,רימונים,2,0.63,2023-10-15 11:17:27
בודד,הגבול הדרומי,38,0.7,2023-10-20 23:11:49
עץ,איסמעיל הנייה,69,0.49,2023-10-24 23:45:52
תפוז,קו דיוח 897,19,0.8,2023-10-10 16:15:04
כלב,ג׳יפ,70,0.25,2023-10-16 06:23:49
עוגה,חיילים,60,0.59,2023-10-27 12:48:05
בודד,אקדח,94,0.4,2023-10-19 13:57:03
ציפור,נשק,4,0.19,2023-10-12 14:06:44
תפוז,איסמעיל הנייה,36,0.69,2023-10-15 14:43:43
עוגה,קו דיוח 453,9,0.57,2023-10-28 21:45:25
פיסטוק,מוחמד דף,16,0.74,2023-10-29 02:40:10
כלב,רימון,53,0.54,2023-10-22 01:51:28
קודקוד,קסאם,56,0.68,2023-10-28 15:29:16
צהובה,רפיח,74,0.65,2023-10-21 03:10:41
פיסטוק,קו דיוח 162,22,0.13,2023-10-12 23:42:00
צהובה,קו דיוח 897,89,0.89,2023-10-09 01:43:09
עץ,רובה,82,0.33,2023-10-20 12:34:18
פיסטוק,עזה,15,0.64,2023-10-15 17:45:35
עץ,עזה,6,0.72,2023-10-20 03:43:40
חמניות,אקדח,80,0.53,2023-10-14 12:21:04
שחור,טיל נגד טנקים,23,0.17,2023-10-19 08:50:21
שחור,רימונים,54,0.44,2023-10-16 19:02:17
עץ,קסאם,87,0.13,2023-10-24 11:50:22
כלב,רקטה,71,0.24,2023-10-17 15:45:00
קודקוד,רימון,10,0.88,2023-10-11 01:51:00
ציפור,איסמעיל הנייה,87,0.13,2023-10-08 15:42:41
בודד,ג׳יפ,5,0.78,2023-10-11 23:14:16
עוגה,טיל נגד מטוסים,22,0.51,2023-10-22 03:47:26
צהובה,ג׳יפ,61,0.78,2023-10-24 11:26:25
מחצבה,רובה,25,0.34,2023-10-28 17:39:28
מחצבה,טיל נגד מטוסים,19,0.14,2023-10-12 04:43:46
תפוז,ג׳בליה,88,0.67,2023-10-13 05:52:24
פטריה,איסמעיל הנייה,2,0.12,2023-10-12 21:46:03
שחור,טיל בליסטי,9,0.44,2023-10-23 20:55:14
חמניות,בסיס צה״ל,83,0.42,2023-10-23 11:47:00
דובדבן,רימונים,51,0.52,2023-10-15 15:38:08
קודקוד,ג׳בליה,9,0.59,2023-10-20 01:59:13
פטריה,רימון,66,0.44,2023-10-13 16:16:59
עץ,איסמעיל הנייה,85,0.59,2023-10-11 08:38:32
שחור,טיל נגד טנקים,92,0.44,2023-10-29 18:19:06
כלב,רובה,57,0.73,2023-10-23 14:27:12
עץ,קו דיוח 453,57,0.85,2023-10-12 18:58:59
שפן,טיל בליסטי,31,0.44,2023-10-13 06:06:05
קודקוד,הגבול הדרומי,84,0.74,2023-10-23 20:20:51
פטריה,רובה,8,0.46,2023-10-26 05:45:49
שחור,ג׳יפ,45,0.57,2023-10-07 14:43:59
בודד,הגבול הדרומי,91,0.29,2023-10-18 11:10:27
עוגה,קו דיוח 453,40,0.46,2023-10-18 08:07:10
כלב,תחמושת,82,0.62,2023-10-10 04:52:42
מחצבה,רימון,78,0.71,2023-10-24 01:48:11
מחצבה,חיילים,97,0.3,2023-10-19 10:30:14
חמניות,קו דיוח 897,11,0.79,2023-10-14 21:25:51
שחור,קסאם,97,0.22,2023-10-14 08:48:37
צהובה,טיל בליסטי,58,0.89,2023-10-08 18:26:17
שחור,ג׳יפ,70,0.34,2023-10-19 22:03:29
