Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
בודד,רקטה,84,0.69,2023-10-09 15:40:35
צהובה,קו דיוח 453,78,0.73,2023-10-10 09:48:32
שפן,ג׳יפ,98,0.43,2023-10-23 10:44:08
כלב,קסאם,97,0.36,2023-10-23 05:07:44
דובדבן,קסאם,16,0.21,2023-10-22 17:28:15
מחצבה,עזה,16,0.34,2023-10-23 04:22:43
תפוז,רפיח,63,0.32,2023-10-29 05:14:38
חמניות,בסיס צה״ל,65,0.52,2023-10-19 16:48:33
מחצבה,רימונים,4,0.6,2023-10-20 20:20:13
עוגה,רימון,1,0.22,2023-10-13 16:49:37
שפן,ג׳יפ,36,0.41,2023-10-14 15:25:36
עץ,קו דיוח 453,83,0.58,2023-10-15 00:43:37
חמניות,אקדח,28,0.48,2023-10-16 06:57:25
מחצבה,טיל נגד מטוסים,6,0.6,2023-10-11 12:35:58
צהובה,טיל נגד מטוסים,100,0.24,2023-10-17 11:01:40
תפוז,רפיח,45,0.77,2023-10-25 12:06:15
כלב,ג׳יפ,65,0.49,2023-10-11 17:22:33
פטריה,איסמעיל הנייה,60,0.87,2023-10-24 01:03:34
צהובה,חיילים,2,0.7,2023-10-23 15:42:37
שחור,רקטה,91,0.25,2023-10-17 21:26:26
שחור,נשק,71,0.23,2023-10-14 06:45:55
מחצבה,רימונים,31,0.5,2023-10-18 20:48:28
בודד,טיל נגד טנקים,71,0.56,2023-10-09 23:26:10
שחור,עזה,59,0.58,2023-10-08 17:30:17
ציפור,טיל בליסטי,7,0.12,2023-10-13 01:52:26
בודד,נשק,47,0.5,2023-10-22 13:47:23
עץ,בסיס צה״ל,89,0.14,2023-10-26 20:31:22
פטריה,בסיס צה״ל,13,0.41,2023-10-28 15:58:06
בודד,רימונים,63,0.28,2023-10-22 06:47:57
שפן,רפיח,62,0.59,2023-10-13 23:19:20
קודקוד,תחמושת,44,0.64,2023-10-25 03:49:00
כלב,רקטה,34,0.43,2023-10-08 22:58:29
קודקוד,הגבול הדרומי,73,0.48,2023-10-08 00:21:51
שפן,טיל נגד טנקים,31,0.8,2023-10-16 07:22:21
מחצבה,קו דיוח 453,58,0.51,2023-10-24 03:26:15
פיסטוק,איסמעיל הנייה,94,0.89,2023-10-10 09:40:19
חמניות,רימון,20,0.89,2023-10-08 11:24:22
עוגה,בסיס צה״ל,86,0.82,2023-10-24 18:19:53
בודד,תחמושת,81,0.47,2023-10-12 11:09:32
חמניות,טיל נגד מטוסים,57,0.78,2023-10-22 16:58:46
שחור,הגבול הדרומי,59,0.52,2023-10-16 07:14:16
תפוז,איסמעיל הנייה,98,0.83,2023-10-15 04:24:59
כלב,איסמעיל הנייה,25,0.72,2023-10-29 07:56:23
ציפור,קסאם,17,0.71,2023-10-18 00:35:18
כלב,חיילים,7,0.1,2023-10-08 00:10:31
פטריה,טיל בליסטי,33,0.7,2023-10-11 13:36:57
תפוז,רפיח,33,0.84,2023-10-12 18:19:25
דובדבן,הגבול הדרומי,94,0.27,2023-10-09 10:38:41
חמניות,רימון,34,0.23,2023-10-28 21:40:44
עץ,קו דיוח 453,78,0.81,2023-10-22 08:46:09
מחצבה,נשק,68,0.23,2023-10-13 11:21:05
ציפור,טיל נגד טנקים,50,0.48,2023-10-21 14:49:34
