Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
צהובה,קו דיוח 453,89,0.33,2023-10-22 22:35:30
תפוז,איסמעיל הנייה,30,0.2,2023-10-10 12:01:20
כלב,רפיח,8,0.25,2023-10-15 19:50:18
עוגה,ג׳יפ,92,0.67,2023-10-12 00:45:19
פטריה,רימונים,90,0.3,2023-10-21 10:18:14
פיסטוק,טיל נגד מטוסים,56,0.16,2023-10-28 05:24:21
חמניות,תחמושת,57,0.5,2023-10-16 16:11:53
ציפור,מוחמד דף,94,0.54,2023-10-26 14:10:52
בודד,טיל נגד מטוסים,77,0.12,2023-10-07 10:33:43
צהובה,בסיס צה״ל,95,0.84,2023-10-24 18:45:51
מחצבה,רימונים,15,0.15,2023-10-21 18:09:52
צהובה,קו דיוח 162,99,0.65,2023-10-26 08:10:06
עוגה,חיילים,85,0.85,2023-10-20 08:13:09
חמניות,איסמעיל הנייה,64,0.62,2023-10-24 11:42:20
כלב,ג׳יפ,24,0.88,2023-10-17 01:34:52
חמניות,טיל נגד טנקים,43,0.6,2023-10-15 23:18:20
שפן,קו דיוח 453,54,0.3,2023-10-13 16:53:44
מחצבה,רובה,24,0.18,2023-10-22 08:32:29
שחור,מוחמד דף,24,0.84,2023-10-16 07:51:20
פיסטוק,קו דיוח 897,58,0.75,2023-10-27 21:02:53
דובדבן,קו דיוח 162,34,0.78,2023-10-11 22:43:48
שחור,טיל נגד טנקים,96,0.72,2023-10-25 22:39:21
קודקוד,טיל נגד מטוסים,69,0.43,2023-10-22 12:46:52
חמניות,ג׳בליה,20,0.69,2023-10-26 02:10:45
כלב,רפיח,25,0.61,2023-10-13 07:45:08
עץ,טיל בליסטי,88,0.59,2023-10-09 06:13:21
שחור,רקטה,90,0.25,2023-10-09 22:02:30
חמניות,רקטה,24,0.14,2023-10-19 21:10:40
פטריה,אקדח,72,0.48,2023-10-26 06:09:21
דובדבן,טיל נגד טנקים,27,0.83,2023-10-21 11:29:59
פטריה,חיילים,16,0.4,2023-10-08 23:52:49
צהובה,טיל בליסטי,34,0.81,2023-10-27 00:07:30
כלב,רפיח,49,0.26,2023-10-18 01:26:09
תפוז,קו דיוח 453,47,0.19,2023-10-23 00:37:24
שפן,בסיס צה״ל,94,0.51,2023-10-18 00:22:43
צהובה,קו דיוח 453,34,0.16,2023-10-15 15:08:22
כלב,תחמושת,4,0.58,2023-10-24 10:35:39
שפן,בסיס צה״ל,67,0.39,2023-10-22 00:01:20
דובדבן,רימונים,12,0.6,2023-10-14 16:36:28
פטריה,רימון,60,0.65,2023-10-22 18:29:52
בודד,תחמושת,83,0.83,2023-10-20 22:49:23
ציפור,רקטה,17,0.48,2023-10-09 06:43:10
תפוז,נשק,50,0.78,2023-10-14 18:19:44
