Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
מחצבה,רקטה,76,0.57,2023-10-10 08:25:17
חמניות,חיילים,48,0.33,2023-10-21 01:07:41
בודד,עזה,29,0.74,2023-10-27 04:11:48
ציפור,תחמושת,68,0.65,2023-10-11 01:28:55
עץ,בסיס צה״ל,31,0.58,2023-10-24 22:09:13
פטריה,חיילים,68,0.9,2023-10-23 23:23:01
ציפור,קו דיוח 453,39,0.63,2023-10-07 10:44:36
פיסטוק,קו דיוח 453,46,0.7,2023-10-13 23:53:42
כלב,רפיח,31,0.7,2023-10-09 06:16:55
תפוז,ג׳בליה,29,0.78,2023-10-10 22:41:00
חמניות,טיל נגד טנקים,14,0.15,2023-10-13 10:55:58
שפן,רימונים,48,0.24,2023-10-25 04:46:02
קודקוד,רקטה,100,0.75,2023-10-19 03:02:10
כלב,רימון,74,0.29,2023-10-18 15:59:52
עוגה,טיל בליסטי,42,0.35,2023-10-14 03:38:46
דובדבן,קו דיוח 162,98,0.27,2023-10-17 00:06:57
מחצבה,חיילים,89,0.46,2023-10-15 13:09:18
עץ,הגבול הדרומי,35,0.6,2023-10-26 13:33:22
ציפור,קו דיוח 453,39,0.29,2023-10-09 03:49:34
עוגה,רימון,18,0.56,2023-10-25 02:00:43
עוגה,קו דיוח 453,22,0.52,2023-10-29 14:21:51
צהובה,ג׳יפ,26,0.21,2023-10-22 23:54:40
כלב,הגבול הדרומי,68,0.47,2023-10-26 23:52:49
עץ,עזה,92,0.35,2023-10-14 08:52:23
שפן,קסאם,53,0.16,2023-10-26 20:25:43
ציפור,תחמושת,14,0.39,2023-10-27 20:55:10
בודד,תחמושת,82,0.53,2023-10-19 01:54:52
מחצבה,קו דיוח 162,29,0.62,2023-10-25 23:36:40
מחצבה,קו דיוח 162,74,0.45,2023-10-07 18:31:47
מחצבה,טיל נגד טנקים,8,0.83,2023-10-21 22:22:36
שפן,איסמעיל הנייה,83,0.17,2023-10-13 21:57:44
בודד,אקדח,99,0.25,2023-10-10 17:51:39
חמניות,חיילים,33,0.19,2023-10-22 10:06:07
כלב,טיל בליסטי,62,0.16,2023-10-14 23:04:48
פטריה,איסמעיל הנייה,20,0.85,2023-10-15 05:52:30
צהובה,קסאם,55,0.59,2023-10-26 04:33:00
צהובה,רובה,23,0.23,2023-10-09 07:26:39
עוגה,ג׳יפ,93,0.54,2023-10-27 08:32:45
עוגה,טיל נגד טנקים,100,0.55,2023-10-07 14:09:51
פטריה,נשק,67,0.24,2023-10-15 15:01:14
צהובה,ג׳בליה,9,0.45,2023-10-16 00:09:54
חמניות,תחמושת,3,0.25,2023-10-09 22:35:04
כלב,חיילים,34,0.88,2023-10-16 10:37:31
שפן,איסמעיל הנייה,45,0.88,2023-10-17 07:22:40
חמניות,טיל בליסטי,36,0.64,2023-10-18 18:11:48
פטריה,רפיח,7,0.8,2023-10-12 05:12:12
בודד,רובה,11,0.17,2023-10-22 05:39:22
פיסטוק,בסיס צה״ל,62,0.36,2023-10-13 00:12:41
פטריה,עזה,43,0.27,2023-10-15 15:45:43
שחור,קו דיוח 897,32,0.86,2023-10-16 01:04:47
