Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
דובדבן,חיילים,37,0.76,2023-10-19 00:37:15
פטריה,רובה,62,0.4,2023-10-10 06:02:20
עץ,חיילים,63,0.47,2023-10-16 22:16:14
עוגה,הגבול הדרומי,34,0.9,2023-10-28 04:21:32
עץ,קו דיוח 162,46,0.59,2023-10-21 03:20:09
כלב,רקטה,2,0.79,2023-10-25 09:32:29
מחצבה,קו דיוח 162,62,0.35,2023-10-11 09:28:12
תפוז,קו דיוח 453,57,0.74,2023-10-13 16:57:57
ציפור,בסיס צה״ל,53,0.74,2023-10-10 12:48:39
ציפור,קו דיוח 453,77,0.84,2023-10-19 22:12:17
בודד,טיל נגד טנקים,41,0.27,2023-10-17 13:09:35
דובדבן,עזה,70,0.54,2023-10-11 21:59:11
חמניות,קסאם,88,0.65,2023-10-20 03:21:34
שפן,רימון,50,0.26,2023-10-18 10:28:11
חמניות,עזה,64,0.56,2023-10-28 01:05:28
חמניות,רפיח,43,0.49,2023-10-26 02:09:54
עץ,רקטה,94,0.42,2023-10-18 02:50:20
מחצבה,רימון,96,0.56,2023-10-28 04:27:39
בודד,בסיס צה״ל,47,0.35,2023-10-29 21:15:14
שחור,מוחמד דף,49,0.86,2023-10-26 04:49:29
פטריה,רפיח,84,0.8,2023-10-21 13:43:43
צהובה,ג׳בליה,2,0.63,2023-10-08 19:05:43
דובדבן,נשק,10,0.2,2023-10-17 02:00:33
עץ,קו דיוח 897,19,0.75,2023-10-07 19:30:14
ציפור,קו דיוח 897,44,0.32,2023-10-25 02:42:51
צהובה,מוחמד דף,52,0.45,2023-10-29 14:27:08
עץ,קו דיוח 162,17,0.63,2023-10-19 08:58:28
חמניות,נשק,56,0.15,2023-10-23 06:35:11
שחור,נשק,73,0.35,2023-10-21 16:50:03
חמניות,ג׳יפ,85,0.27,2023-10-07 03:42:12
פטריה,רימונים,87,0.63,2023-10-26 16:39:54
בודד,ג׳יפ,9,0.75,2023-10-26 18:07:46
תפוז,אקדח,46,0.16,2023-10-15 11:32:04
בודד,אקדח,64,0.65,2023-10-22 19:04:21
פטריה,בסיס צה״ל,86,0.34,2023-10-25 21:57:04
כלב,קו דיוח 453,49,0.11,2023-10-12 22:22:20
חמניות,טיל נגד מטוסים,8,0.68,2023-10-26 17:43:23
בודד,טיל נגד מטוסים,43,0.37,2023-10-26 11:51:36
ציפור,טיל נגד טנקים,19,0.13,2023-10-14 13:14:09
פיסטוק,רובה,33,0.78,2023-10-10 20:25:24
צהובה,רקטה,43,0.74,2023-10-27 17:58:47
עוגה,ג׳בליה,83,0.81,2023-10-16 14:19:30
עוגה,רובה,56,0.9,2023-10-14 10:29:31
דובדבן,אקדח,67,0.39,2023-10-11 09:28:58
עץ,טיל בליסטי,2,0.4,2023-10-21 22:58:58
עץ,איסמעיל הנייה,81,0.6,2023-10-17 01:47:42
כלב,ג׳בליה,99,0.26,2023-10-23 03:18:55
שפן,קו דיוח 897,11,0.85,2023-10-09 10:29:18
