Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
עוגה,טיל נגד מטוסים,89,0.3,2023-10-13 10:15:38
בודד,נשק,55,0.32,2023-10-11 07:49:40
קודקוד,בסיס צה״ל,78,0.27,2023-10-15 08:45:32
בודד,נשק,40,0.74,2023-10-24 07:36:08
חמניות,רימונים,1,0.27,2023-10-11 01:56:23
עוגה,רפיח,89,0.29,2023-10-26 00:39:51
תפוז,טיל נגד מטוסים,81,0.2,2023-10-12 09:42:20
בודד,טיל נגד מטוסים,83,0.86,2023-10-16 02:01:30
שחור,אקדח,86,0.86,2023-10-22 20:09:53
חמניות,ג׳בליה,54,0.74,2023-10-11 12:22:29
כלב,טיל בליסטי,31,0.4,2023-10-25 12:20:17
בודד,טיל בליסטי,66,0.38,2023-10-09 01:54:57
פטריה,תחמושת,88,0.35,2023-10-22 11:59:50
שחור,רפיח,18,0.45,2023-10-19 00:47:49
כלב,עזה,63,0.28,2023-10-10 04:07:38
צהובה,קו דיוח 897,9,0.82,2023-10-21 13:19:59
עץ,תחמושת,86,0.19,2023-10-15 05:10:50
כלב,רקטה,100,0.86,2023-10-27 16:00:45
פיסטוק,רקטה,67,0.69,2023-10-18 06:22:11
פטריה,מוחמד דף,33,0.38,2023-10-20 12:40:25
עוגה,אקדח,95,0.52,2023-10-17 11:00:59
שחור,קו דיוח 897,29,0.75,2023-10-18 03:40:23
מחצבה,טיל נגד טנקים,95,0.1,2023-10-19 10:01:27
חמניות,טיל נגד טנקים,88,0.79,2023-10-15 14:56:45
בודד,עזה,92,0.71,2023-10-09 18:59:34
דובדבן,אקדח,59,0.6,2023-10-18 06:45:54
עץ,רקטה,21,0.22,2023-10-20 04:10:22
תפוז,רובה,1,0.14,2023-10-18 03:11:54
מחצבה,תחמושת,58,0.35,2023-10-17 17:22:45
כלב,ג׳יפ,42,0.9,2023-10-24 20:01:24
צהובה,קו דיוח 453,37,0.26,2023-10-28 11:21:04
עץ,ג׳יפ,9,0.71,2023-10-23 01:09:32
בודד,תחמושת,79,0.53,2023-10-25 02:09:25
פיסטוק,רימונים,25,0.35,2023-10-19 16:58:24
שפן,מוחמד דף,51,0.15,2023-10-18 02:36:01
עץ,ג׳יפ,52,0.76,2023-10-07 02:44:54
שפן,טיל נגד טנקים,67,0.28,2023-10-24 15:03:48
צהובה,טיל נגד טנקים,7,0.36,2023-10-25 02:43:32
עץ,נשק,81,0.27,2023-10-29 12:13:54
תפוז,רקטה,58,0.56,2023-10-13 04:15:49
חמניות,רובה,2,0.86,2023-10-13 19:23:46
מחצבה,ג׳בליה,97,0.83,2023-10-13 00:41:24
צהובה,ג׳בליה,24,0.76,2023-10-22 21:26:09
כלב,אקדח,70,0.64,2023-10-17 03:41:13
פיסטוק,איסמעיל הנייה,37,0.44,2023-10-28 11:51:23
חמניות,טיל בליסטי,93,0.88,2023-10-24 03:32:35
עץ,תחמושת,47,0.67,2023-10-11 04:43:38
עוגה,חיילים,64,0.38,2023-10-09 00:43:54
עץ,תחמושת,11,0.51,2023-10-08 20:15:54
מחצבה,קסאם,95,0.7,2023-10-09 00:56:41
ציפור,טיל בליסטי,23,0.25,2023-10-19 15:15:46
צהובה,טיל בליסטי,73,0.81,2023-10-08 23:30:27
פיסטוק,קו דיוח 453,87,0.72,2023-10-14 22:22:31
פטריה,רובה,31,0.62,2023-10-10 03:26:02
תפוז,רפיח,60,0.14,2023-10-27 00:06:57
עוגה,עזה,64,0.21,2023-10-19 07:18:29
פטריה,טיל נגד מטוסים,51,0.31,2023-10-21 04:08:34
חמניות,קסאם,23,0.53,2023-10-08 00:47:58
שחור,חיילים,40,0.88,2023-10-16 12:53:54
ציפור,איסמעיל הנייה,8,0.42,2023-10-27 02:15:58
שחור,איסמעיל הנייה,40,0.89,2023-10-20 10:06:06
פיסטוק,ג׳יפ,37,0.16,2023-10-27 07:12:41
שחור,טיל נגד טנקים,82,0.58,2023-10-09 15:02:10
חמניות,הגבול הדרומי,43,0.28,2023-10-17 23:00:46
צהובה,טיל נגד טנקים,66,0.7,2023-10-22 12:40:33
תפוז,קו דיוח 162,14,0.27,2023-10-26 07:58:24
