Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
חמניות,קו דיוח 897,9,0.84,2023-10-14 10:53:27
קודקוד,טיל נגד מטוסים,75,0.12,2023-10-14 10:37:06
תפוז,קו דיוח 453,53,0.77,2023-10-28 22:57:03
חמניות,רובה,44,0.32,2023-10-10 18:49:50
מחצבה,חיילים,45,0.54,2023-10-17 06:41:11
שפן,רקטה,16,0.87,2023-10-22 16:45:19
פטריה,מוחמד דף,47,0.51,2023-10-22 13:27:25
דובדבן,חיילים,81,0.12,2023-10-12 04:34:41
קודקוד,טיל נגד מטוסים,78,0.83,2023-10-29 05:14:37
שחור,חיילים,80,0.28,2023-10-22 05:10:17
דובדבן,ג׳בליה,40,0.67,2023-10-25 07:05:18
תפוז,רפיח,49,0.84,2023-10-21 08:37:51
שפן,קו דיוח 897,30,0.31,2023-10-22 13:32:56
כלב,קסאם,77,0.26,2023-10-24 10:56:54
תפוז,קו דיוח 453,14,0.9,2023-10-26 16:18:58
בודד,תחמושת,73,0.63,2023-10-16 11:57:50
דובדבן,רובה,44,0.59,2023-10-21 00:09:19
בודד,חיילים,9,0.31,2023-10-13 05:35:28
פיסטוק,טיל נגד מטוסים,70,0.51,2023-10-29 02:23:22
בודד,נשק,18,0.49,2023-10-22 17:47:00
חמניות,קו דיוח 897,87,0.29,2023-10-28 04:51:29
תפוז,רימונים,29,0.83,2023-10-13 11:53:45
דובדבן,קו דיוח 162,39,0.62,2023-10-08 09:39:54
תפוז,רפיח,72,0.15,2023-10-19 16:14:39
תפוז,רפיח,60,0.35,2023-10-14 06:47:23
חמניות,רפיח,54,0.17,2023-10-25 06:17:58
פיסטוק,טיל נגד טנקים,1,0.65,2023-10-18 02:39:10
עוגה,רימונים,91,0.35,2023-10-27 10:45:30
חמניות,עזה,35,0.64,2023-10-29 23:19:37
כלב,ג׳יפ,11,0.22,2023-10-17 19:34:17
