Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
מחצבה,רקטה,94,0.49,2023-10-09 07:14:43
כלב,ג׳בליה,38,0.58,2023-10-09 02:40:39
כלב,קו דיוח 162,86,0.3,2023-10-18 04:53:38
שפן,חיילים,5,0.55,2023-10-09 00:01:23
שחור,רובה,45,0.31,2023-10-25 20:11:48
ציפור,טיל בליסטי,38,0.27,2023-10-28 15:22:08
עוגה,הגבול הדרומי,21,0.56,2023-10-11 09:13:54
תפוז,רימון,70,0.43,2023-10-10 10:14:48
עץ,רימונים,83,0.44,2023-10-19 19:36:17
עוגה,רובה,63,0.14,2023-10-13 16:30:40
פיסטוק,טיל נגד מטוסים,22,0.38,2023-10-22 15:05:57
דובדבן,מוחמד דף,76,0.88,2023-10-23 01:03:08
חמניות,ג׳יפ,36,0.47,2023-10-27 05:36:53
בודד,חיילים,8,0.36,2023-10-28 06:10:20
עוגה,רקטה,42,0.5,2023-10-25 00:05:23
שחור,מוחמד דף,33,0.2,2023-10-25 20:12:48
ציפור,נשק,96,0.44,2023-10-12 18:54:32
צהובה,טיל נגד טנקים,17,0.81,2023-10-26 20:35:01
פטריה,רובה,50,0.45,2023-10-20 21:44:08
שחור,טיל בליסטי,79,0.72,2023-10-14 19:55:45
כלב,טיל בליסטי,87,0.4,2023-10-29 12:40:40
כלב,רובה,56,0.19,2023-10-11 02:31:59
קודקוד,חיילים,7,0.49,2023-10-25 02:14:40
דובדבן,עזה,9,0.75,2023-10-10 10:57:52
שפן,רימונים,15,0.33,2023-10-12 17:35:04
עוגה,תחמושת,51,0.21,2023-10-27 16:04:00
עוגה,רפיח,91,0.56,2023-10-28 01:24:53
