Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
מחצבה,מוחמד דף,49,0.64,2023-10-29 19:04:14
שפן,רפיח,79,0.51,2023-10-12 08:01:14
שחור,ג׳בליה,40,0.81,2023-10-29 05:55:01
שחור,רקטה,100,0.35,2023-10-08 21:05:06
בודד,טיל בליסטי,80,0.77,2023-10-08 17:08:16
פטריה,רובה,45,0.11,2023-10-10 14:01:12
עץ,איסמעיל הנייה,58,0.66,2023-10-10 05:33:28
שפן,קו דיוח 897,46,0.71,2023-10-29 12:01:19
מחצבה,חיילים,39,0.13,2023-10-24 23:20:03
מחצבה,רובה,40,0.46,2023-10-26 02:23:26
מחצבה,ג׳בליה,39,0.45,2023-10-27 04:16:26
פטריה,קסאם,26,0.78,2023-10-29 02:30:06
שפן,נשק,27,0.66,2023-10-27 08:34:54
שפן,טיל נגד מטוסים,39,0.39,2023-10-23 18:59:47
שפן,קו דיוח 897,71,0.45,2023-10-08 03:04:12
שפן,ג׳בליה,97,0.42,2023-10-27 09:01:06
דובדבן,ג׳יפ,20,0.37,2023-10-11 18:46:37
פטריה,רימון,60,0.29,2023-10-28 14:00:36
שחור,הגבול הדרומי,54,0.5,2023-10-20 13:23:12
חמניות,תחמושת,74,0.18,2023-10-17 04:50:30
פטריה,טיל נגד טנקים,22,0.86,2023-10-13 10:19:25
עוגה,רימון,92,0.16,2023-10-24 23:42:29
קודקוד,רימון,71,0.65,2023-10-10 16:10:17
דובדבן,הגבול הדרומי,87,0.88,2023-10-18 02:16:52
עוגה,מוחמד דף,69,0.41,2023-10-19 15:47:23
עץ,קו דיוח 897,84,0.66,2023-10-08 18:55:39
פטריה,טיל נגד מטוסים,60,0.67,2023-10-16 19:25:18
כלב,רקטה,87,0.49,2023-10-16 14:00:12
חמניות,קו דיוח 897,47,0.5,2023-10-26 11:32:55
בודד,מוחמד דף,50,0.75,2023-10-13 16:39:16
פטריה,ג׳בליה,43,0.1,2023-10-08 10:13:15
דובדבן,רימון,49,0.83,2023-10-07 09:04:06
שפן,ג׳בליה,73,0.54,2023-10-21 21:29:45
צהובה,תחמושת,55,0.62,2023-10-25 12:57:25
עוגה,רפיח,16,0.4,2023-10-13 06:19:23
ציפור,בסיס צה״ל,75,0.78,2023-10-14 16:06:58
עוגה,רקטה,82,0.13,2023-10-15 23:41:53
כלב,טיל נגד מטוסים,28,0.34,2023-10-21 07:39:44
דובדבן,עזה,57,0.62,2023-10-23 08:44:50
שחור,תחמושת,63,0.27,2023-10-19 19:02:10
חמניות,טיל נגד מטוסים,34,0.47,2023-10-16 10:02:24
שפן,רימון,5,0.73,2023-10-19 01:03:18
תפוז,תחמושת,57,0.16,2023-10-16 19:38:14
עץ,קו דיוח 453,33,0.48,2023-10-08 05:41:03
תפוז,תחמושת,22,0.31,2023-10-11 19:22:38
מחצבה,קו דיוח 162,30,0.83,2023-10-24 08:27:49
שחור,נשק,11,0.12,2023-10-22 06:56:00
שחור,טיל בליסטי,81,0.59,2023-10-14 05:13:22
קודקוד,טיל נגד מטוסים,56,0.19,2023-10-15 10:15:43
ציפור,אקדח,51,0.66,2023-10-17 17:47:36
פיסטוק,ג׳יפ,74,0.36,2023-10-17 23:12:21
מחצבה,ג׳בליה,94,0.73,2023-10-22 09:53:17
חמניות,טיל נגד מטוסים,91,0.13,2023-10-21 08:54:58
צהובה,רקטה,42,0.26,2023-10-17 15:00:46
ציפור,הגבול הדרומי,11,0.79,2023-10-25 11:55:31
ציפור,קו דיוח 453,10,0.86,2023-10-29 05:02:40
שחור,רפיח,88,0.65,2023-10-12 07:40:04
בודד,רובה,57,0.29,2023-10-26 08:15:25
צהובה,קו דיוח 897,14,0.6,2023-10-08 11:37:02
דובדבן,עזה,64,0.84,2023-10-18 06:34:14
עץ,רפיח,46,0.44,2023-10-13 16:27:06
חמניות,בסיס צה״ל,100,0.14,2023-10-29 18:52:02
מחצבה,רימונים,42,0.69,2023-10-15 14:46:07
שחור,קו דיוח 453,93,0.86,2023-10-08 17:12:40
עץ,רקטה,75,0.18,2023-10-23 08:10:05
עוגה,חיילים,85,0.21,2023-10-24 13:43:23
