Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
מחצבה,קו דיוח 897,74,0.3,2023-10-22 04:48:31
חמניות,מוחמד דף,45,0.25,2023-10-29 23:13:20
דובדבן,טיל נגד מטוסים,86,0.28,2023-10-20 01:04:54
שחור,הגבול הדרומי,69,0.54,2023-10-20 14:21:36
דובדבן,נשק,63,0.48,2023-10-13 12:08:21
עוגה,חיילים,85,0.35,2023-10-16 08:25:56
פטריה,ג׳בליה,97,0.21,2023-10-18 05:40:26
דובדבן,קו דיוח 453,30,0.21,2023-10-07 23:27:52
שפן,הגבול הדרומי,85,0.28,2023-10-16 08:01:50
חמניות,רימון,41,0.88,2023-10-11 02:05:42
מחצבה,ג׳בליה,66,0.74,2023-10-24 13:06:19
שפן,הגבול הדרומי,50,0.8,2023-10-10 22:34:11
כלב,נשק,7,0.86,2023-10-24 07:36:20
שחור,קו דיוח 897,86,0.24,2023-10-23 06:46:01
קודקוד,הגבול הדרומי,72,0.43,2023-10-22 12:38:25
פיסטוק,טיל בליסטי,64,0.54,2023-10-08 22:42:52
שפן,רפיח,2,0.72,2023-10-24 14:30:43
כלב,איסמעיל הנייה,86,0.84,2023-10-16 03:04:51
פיסטוק,נשק,13,0.23,2023-10-16 07:03:23
קודקוד,מוחמד דף,98,0.38,2023-10-12 09:07:45
עוגה,אקדח,39,0.13,2023-10-20 08:46:31
צהובה,רקטה,13,0.18,2023-10-18 14:36:56
צהובה,רובה,64,0.24,2023-10-12 13:59:47
כלב,טיל נגד טנקים,49,0.72,2023-10-12 18:35:27
קודקוד,עזה,1,0.38,2023-10-09 23:49:59
חמניות,חיילים,47,0.81,2023-10-28 01:51:54
בודד,מוחמד דף,11,0.28,2023-10-07 04:20:36
כלב,קסאם,49,0.3,2023-10-08 18:06:48
פטריה,קו דיוח 453,89,0.75,2023-10-17 10:25:27
פיסטוק,רימון,42,0.86,2023-10-11 17:45:51
בודד,רקטה,23,0.41,2023-10-24 20:48:27
עץ,קו דיוח 897,20,0.8,2023-10-12 17:07:22
