Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
עץ,אקדח,2,0.68,2023-10-19 13:39:35
עץ,רובה,77,0.66,2023-10-07 18:32:04
צהובה,מוחמד דף,29,0.55,2023-10-25 13:13:20
דובדבן,רימון,93,0.55,2023-10-28 01:19:25
עץ,תחמושת,13,0.47,2023-10-10 21:00:41
תפוז,חיילים,41,0.66,2023-10-14 21:17:50
מחצבה,טיל בליסטי,87,0.42,2023-10-12 11:23:01
צהובה,עזה,2,0.16,2023-10-24 23:27:15
עוגה,רימון,73,0.42,2023-10-15 14:55:56
פיסטוק,עזה,70,0.41,2023-10-10 12:31:52
עץ,מוחמד דף,30,0.27,2023-10-17 07:02:21
דובדבן,איסמעיל הנייה,66,0.61,2023-10-08 06:55:09
עוגה,רימון,33,0.4,2023-10-13 08:59:52
פטריה,קו דיוח 162,90,0.32,2023-10-10 22:49:09
דובדבן,קו דיוח 897,80,0.73,2023-10-07 22:12:53
צהובה,רפיח,92,0.2,2023-10-29 00:52:44
פטריה,הגבול הדרומי,10,0.41,2023-10-26 06:11:15
בודד,עזה,16,0.66,2023-10-22 21:15:03
מחצבה,תחמושת,41,0.39,2023-10-27 20:59:46
חמניות,רובה,4,0.48,2023-10-29 17:02:02
שפן,אקדח,43,0.83,2023-10-14 23:56:37
בודד,רקטה,15,0.41,2023-10-24 03:02:18
שחור,ג׳בליה,9,0.15,2023-10-24 07:32:40
עוגה,בסיס צה״ל,27,0.58,2023-10-18 03:07:13
כלב,רפיח,85,0.85,2023-10-09 19:59:50
מחצבה,רפיח,35,0.58,2023-10-20 17:49:22
קודקוד,קו דיוח 897,41,0.66,2023-10-08 22:38:50
ציפור,קו דיוח 897,88,0.1,2023-10-28 21:02:45
פיסטוק,בסיס צה״ל,82,0.88,2023-10-14 20:22:17
כלב,טיל נגד טנקים,36,0.82,2023-10-27 15:01:00
שפן,מוחמד דף,14,0.43,2023-10-27 17:28:34
ציפור,מוחמד דף,91,0.79,2023-10-09 18:01:40
תפוז,קסאם,44,0.34,2023-10-09 12:05:47
מחצבה,קו דיוח 453,9,0.44,2023-10-14 16:13:55
עץ,רימונים,42,0.22,2023-10-22 20:16:04
חמניות,רקטה,83,0.14,2023-10-22 07:51:50
ציפור,קו דיוח 453,20,0.29,2023-10-25 20:46:44
שחור,קו דיוח 162,58,0.4,2023-10-23 19:38:19
שחור,נשק,31,0.64,2023-10-17 01:58:23
פטריה,רובה,36,0.56,2023-10-26 16:08:43
כלב,עזה,29,0.26,2023-10-25 03:24:45
עוגה,הגבול הדרומי,27,0.62,2023-10-25 16:07:22
בודד,רימונים,44,0.68,2023-10-29 20:30:24
חמניות,הגבול הדרומי,28,0.67,2023-10-13 11:04:18
בודד,רפיח,46,0.16,2023-10-26 18:25:49
קודקוד,טיל בליסטי,40,0.28,2023-10-10 07:02:18
דובדבן,רקטה,49,0.73,2023-10-25 22:27:03
עץ,אקדח,62,0.8,2023-10-24 18:37:59
כלב,רימון,5,0.19,2023-10-20 23:11:27
כלב,רימון,24,0.2,2023-10-24 12:04:02
שחור,רפיח,31,0.34,2023-10-09 17:01:41
מחצבה,טיל נגד מטוסים,25,0.16,2023-10-08 10:45:56
ציפור,מוחמד דף,13,0.41,2023-10-21 15:27:38
שפן,קו דיוח 453,56,0.81,2023-10-19 07:23:47
פטריה,רימונים,33,0.29,2023-10-18 07:38:55
עוגה,רקטה,37,0.15,2023-10-29 18:33:11
פיסטוק,קסאם,38,0.66,2023-10-24 21:05:53
עוגה,רימון,8,0.11,2023-10-08 06:30:18
שחור,רובה,51,0.24,2023-10-14 22:31:40
מחצבה,הגבול הדרומי,61,0.32,2023-10-27 18:29:49
שחור,נשק,61,0.54,2023-10-13 03:52:04
ציפור,איסמעיל הנייה,71,0.29,2023-10-13 08:09:37
