Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
פיסטוק,טיל בליסטי,94,0.43,2023-10-11 20:57:38
פיסטוק,קו דיוח 453,48,0.19,2023-10-26 20:46:38
מחצבה,נשק,53,0.71,2023-10-23 20:23:34
חמניות,רימונים,100,0.53,2023-10-26 14:37:01
שחור,עזה,13,0.69,2023-10-15 18:30:30
פיסטוק,רימונים,67,0.77,2023-10-25 04:31:39
פטריה,קו דיוח 453,60,0.21,2023-10-20 00:01:34
כלב,רקטה,49,0.76,2023-10-19 14:51:56
ציפור,רובה,63,0.5,2023-10-12 20:06:17
בודד,טיל בליסטי,42,0.61,2023-10-12 13:49:15
שפן,מוחמד דף,96,0.55,2023-10-25 06:49:38
קודקוד,עזה,63,0.3,2023-10-21 20:23:48
שפן,רימונים,53,0.81,2023-10-14 00:15:49
שחור,רפיח,100,0.53,2023-10-23 10:35:04
צהובה,אקדח,27,0.75,2023-10-19 17:13:40
שפן,ג׳יפ,38,0.31,2023-10-15 02:09:17
קודקוד,קו דיוח 453,89,0.89,2023-10-12 14:30:56
פיסטוק,ג׳בליה,95,0.76,2023-10-26 03:35:41
דובדבן,בסיס צה״ל,34,0.83,2023-10-16 11:34:57
שחור,טיל נגד מטוסים,52,0.41,2023-10-13 17:36:28
כלב,טיל נגד מטוסים,27,0.82,2023-10-28 16:28:09
צהובה,חיילים,32,0.72,2023-10-27 06:00:06
צהובה,קו דיוח 897,40,0.43,2023-10-16 14:57:28
פיסטוק,איסמעיל הנייה,38,0.12,2023-10-07 06:50:02
תפוז,קו דיוח 162,66,0.73,2023-10-29 04:36:16
שחור,ג׳יפ,46,0.64,2023-10-13 19:59:34
פטריה,רפיח,11,0.74,2023-10-27 09:49:20
שפן,הגבול הדרומי,40,0.71,2023-10-19 14:44:55
בודד,קו דיוח 162,19,0.66,2023-10-22 07:11:47
כלב,איסמעיל הנייה,8,0.51,2023-10-10 10:11:54
ציפור,רפיח,4,0.19,2023-10-19 17:41:39
פטריה,טיל בליסטי,37,0.51,2023-10-16 10:41:47
כלב,רימון,51,0.71,2023-10-23 23:19:55
חמניות,קו דיוח 897,2,0.14,2023-10-20 01:27:36
בודד,רפיח,75,0.85,2023-10-10 20:22:05
כלב,בסיס צה״ל,45,0.38,2023-10-24 15:22:35
תפוז,ג׳יפ,5,0.31,2023-10-24 08:32:10
שחור,טיל נגד טנקים,35,0.35,2023-10-24 19:01:48
ציפור,קו דיוח 897,25,0.82,2023-10-11 08:21:49
חמניות,קו דיוח 453,33,0.66,2023-10-20 11:05:47
פטריה,טיל נגד טנקים,71,0.83,2023-10-15 15:29:05
עוגה,רובה,35,0.26,2023-10-14 17:41:44
מחצבה,נשק,67,0.26,2023-10-14 00:48:33
כלב,אקדח,17,0.76,2023-10-19 21:09:27
שפן,בסיס צה״ל,30,0.48,2023-10-07 13:31:41
תפוז,רקטה,66,0.5,2023-10-17 16:35:30
שפן,ג׳בליה,7,0.86,2023-10-21 21:46:55
פטריה,איסמעיל הנייה,18,0.21,2023-10-08 21:41:45
שפן,רקטה,91,0.32,2023-10-10 11:00:12
שפן,מוחמד דף,89,0.27,2023-10-24 23:32:52
בודד,קו דיוח 162,76,0.19,2023-10-11 07:46:17
קודקוד,קסאם,31,0.28,2023-10-13 03:28:25
חמניות,בסיס צה״ל,72,0.13,2023-10-10 00:37:39
חמניות,טיל נגד מטוסים,98,0.53,2023-10-07 08:05:43
תפוז,נשק,42,0.65,2023-10-12 04:59:45
בודד,קו דיוח 897,17,0.81,2023-10-28 16:35:14
תפוז,טיל נגד טנקים,44,0.88,2023-10-07 06:18:17
חמניות,קו דיוח 162,5,0.37,2023-10-18 18:12:42
