Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
פיסטוק,קו דיוח 453,26,0.32,2023-10-14 09:05:34
שחור,קו דיוח 453,20,0.59,2023-10-16 19:48:22
עץ,איסמעיל הנייה,57,0.61,2023-10-29 15:19:49
ציפור,רובה,41,0.18,2023-10-13 07:17:51
שחור,קו דיוח 162,14,0.81,2023-10-07 08:38:16
שחור,בסיס צה״ל,54,0.53,2023-10-19 05:15:51
תפוז,רפיח,81,0.28,2023-10-09 23:26:49
עץ,נשק,1,0.42,2023-10-14 12:34:20
פטריה,טיל נגד טנקים,96,0.37,2023-10-10 05:48:13
פיסטוק,עזה,23,0.11,2023-10-13 05:17:10
תפוז,נשק,22,0.82,2023-10-16 08:38:43
עץ,אקדח,7,0.62,2023-10-07 09:06:16
קודקוד,עזה,75,0.8,2023-10-21 07:31:32
מחצבה,נשק,73,0.21,2023-10-29 20:15:56
שחור,רפיח,41,0.33,2023-10-29 11:40:55
צהובה,רובה,7,0.36,2023-10-28 14:26:18
תפוז,רובה,39,0.53,2023-10-22 09:19:58
קודקוד,טיל נגד מטוסים,41,0.67,2023-10-15 02:25:13
פטריה,תחמושת,48,0.31,2023-10-27 14:16:41
דובדבן,טיל נגד טנקים,35,0.9,2023-10-13 14:12:49
קודקוד,טיל נגד טנקים,85,0.44,2023-10-10 19:53:28
קודקוד,טיל נגד טנקים,99,0.7,2023-10-12 11:01:12
שפן,קסאם,41,0.86,2023-10-28 17:31:13
חמניות,חיילים,50,0.79,2023-10-21 03:52:30
פיסטוק,ג׳יפ,73,0.18,2023-10-28 01:50:32
כלב,רובה,28,0.63,2023-10-18 09:50:30
בודד,קו דיוח 897,87,0.24,2023-10-13 07:07:25
פטריה,איסמעיל הנייה,2,0.82,2023-10-29 14:35:11
שפן,טיל נגד טנקים,32,0.7,2023-10-09 01:11:30
פטריה,עזה,94,0.16,2023-10-21 10:57:30
תפוז,מוחמד דף,19,0.72,2023-10-13 08:54:27
כלב,רקטה,21,0.24,2023-10-24 08:17:30
תפוז,חיילים,68,0.25,2023-10-12 03:39:41
בודד,טיל נגד טנקים,56,0.15,2023-10-07 01:57:27
שפן,רימונים,68,0.35,2023-10-15 04:56:02
דובדבן,רובה,2,0.68,2023-10-18 16:05:24
תפוז,ג׳בליה,2,0.81,2023-10-17 22:11:36
תפוז,קסאם,72,0.47,2023-10-10 07:25:25
ציפור,קסאם,56,0.56,2023-10-20 13:48:02
עץ,תחמושת,92,0.37,2023-10-09 12:54:41
צהובה,מוחמד דף,44,0.22,2023-10-07 01:58:00
צהובה,אקדח,5,0.46,2023-10-24 12:56:06
תפוז,מוחמד דף,23,0.36,2023-10-20 06:29:46
ציפור,עזה,65,0.82,2023-10-29 02:08:10
ציפור,קו דיוח 453,35,0.32,2023-10-11 05:40:10
מחצבה,ג׳בליה,99,0.35,2023-10-25 08:37:01
פיסטוק,בסיס צה״ל,6,0.66,2023-10-18 07:15:25
חמניות,רימונים,6,0.89,2023-10-27 20:26:48
עוגה,רימונים,8,0.72,2023-10-23 19:17:06
פטריה,אקדח,40,0.52,2023-10-28 07:32:31
בודד,קסאם,98,0.6,2023-10-21 02:34:28
בודד,קסאם,38,0.61,2023-10-10 11:49:47
קודקוד,רפיח,53,0.78,2023-10-10 11:26:08
בודד,תחמושת,64,0.54,2023-10-22 00:44:55
דובדבן,בסיס צה״ל,42,0.18,2023-10-10 06:35:00
ציפור,חיילים,4,0.26,2023-10-17 04:08:01
בודד,עזה,10,0.68,2023-10-17 02:50:08
עץ,רפיח,66,0.72,2023-10-14 01:43:16
בודד,קו דיוח 453,55,0.79,2023-10-23 09:55:37
עוגה,טיל נגד טנקים,86,0.19,2023-10-18 16:04:26
מחצבה,רובה,32,0.49,2023-10-09 13:11:53
עץ,טיל בליסטי,89,0.13,2023-10-27 02:04:58
שפן,בסיס צה״ל,94,0.52,2023-10-29 15:09:24
שחור,טיל בליסטי,84,0.73,2023-10-17 03:57:42
שפן,תחמושת,67,0.1,2023-10-14 21:39:13
עץ,בסיס צה״ל,63,0.29,2023-10-22 17:25:57
