Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
מחצבה,נשק,63,0.32,2023-10-10 20:53:12
מחצבה,הגבול הדרומי,45,0.54,2023-10-11 03:36:34
פטריה,עזה,9,0.54,2023-10-08 02:22:22
כלב,קו דיוח 453,71,0.72,2023-10-29 04:44:05
פיסטוק,חיילים,14,0.78,2023-10-12 15:17:55
כלב,קסאם,11,0.23,2023-10-27 06:10:21
חמניות,ג׳בליה,99,0.14,2023-10-08 16:30:44
עוגה,בסיס צה״ל,1,0.79,2023-10-19 18:08:06
דובדבן,אקדח,11,0.48,2023-10-29 12:56:09
קודקוד,ג׳בליה,9,0.18,2023-10-13 01:19:29
מחצבה,טיל נגד טנקים,50,0.43,2023-10-24 03:53:03
פיסטוק,קו דיוח 162,84,0.18,2023-10-13 10:14:50
עוגה,קסאם,84,0.25,2023-10-15 19:39:00
חמניות,נשק,78,0.59,2023-10-12 06:34:48
מחצבה,קו דיוח 453,33,0.85,2023-10-23 07:36:14
פיסטוק,נשק,25,0.43,2023-10-09 10:39:42
שפן,רימון,12,0.82,2023-10-18 23:16:24
מחצבה,טיל נגד טנקים,38,0.54,2023-10-19 09:59:47
פטריה,קו דיוח 453,13,0.73,2023-10-26 05:08:00
תפוז,רימון,76,0.55,2023-10-09 17:35:13
עץ,איסמעיל הנייה,84,0.29,2023-10-24 16:13:10
צהובה,רימונים,85,0.69,2023-10-21 01:08:54
עץ,טיל נגד טנקים,58,0.51,2023-10-10 00:58:55
צהובה,חיילים,70,0.42,2023-10-24 01:42:50
שפן,קו דיוח 897,93,0.82,2023-10-20 05:34:59
ציפור,בסיס צה״ל,78,0.54,2023-10-26 00:36:23
כלב,איסמעיל הנייה,1,0.7,2023-10-21 23:45:23
כלב,קו דיוח 897,56,0.18,2023-10-13 01:48:26
קודקוד,עזה,5,0.29,2023-10-18 14:30:24
תפוז,קסאם,37,0.26,2023-10-15 12:16:58
תפוז,עזה,72,0.68,2023-10-19 18:29:40
תפוז,קו דיוח 453,79,0.27,2023-10-10 14:45:08
תפוז,רימונים,98,0.26,2023-10-19 02:06:29
עץ,בסיס צה״ל,96,0.73,2023-10-14 07:32:37
פיסטוק,קו דיוח 453,94,0.68,2023-10-14 15:59:44
