Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
שפן,רפיח,21,0.16,2023-10-07 11:37:46
מחצבה,ג׳יפ,61,0.69,2023-10-23 10:15:34
קודקוד,קסאם,7,0.85,2023-10-21 10:17:36
חמניות,אקדח,32,0.89,2023-10-09 15:29:02
פטריה,קסאם,2,0.84,2023-10-08 07:29:37
חמניות,תחמושת,22,0.15,2023-10-28 05:03:30
עוגה,טיל נגד מטוסים,87,0.83,2023-10-21 09:51:53
תפוז,בסיס צה״ל,69,0.6,2023-10-08 11:30:07
שפן,עזה,94,0.38,2023-10-19 07:27:33
קודקוד,מוחמד דף,32,0.8,2023-10-12 05:26:35
ציפור,הגבול הדרומי,19,0.18,2023-10-27 23:36:23
שחור,איסמעיל הנייה,41,0.3,2023-10-07 09:32:36
עץ,תחמושת,35,0.41,2023-10-12 02:08:43
צהובה,מוחמד דף,60,0.2,2023-10-08 01:33:51
צהובה,אקדח,60,0.75,2023-10-07 07:31:46
עוגה,קו דיוח 162,41,0.39,2023-10-21 09:00:58
דובדבן,מוחמד דף,32,0.81,2023-10-29 11:58:39
בודד,איסמעיל הנייה,42,0.76,2023-10-09 22:38:39
צהובה,איסמעיל הנייה,39,0.84,2023-10-08 15:48:57
פיסטוק,רובה,42,0.68,2023-10-13 17:30:09
פטריה,תחמושת,25,0.63,2023-10-07 19:06:09
שחור,תחמושת,29,0.36,2023-10-23 00:55:42
מחצבה,רימונים,15,0.26,2023-10-27 13:52:58
מחצבה,תחמושת,9,0.44,2023-10-13 10:04:23
