Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
עוגה,טיל נגד מטוסים,29,0.64,2023-10-26 13:13:26
דובדבן,איסמעיל הנייה,80,0.29,2023-10-09 14:50:06
כלב,טיל נגד טנקים,17,0.9,2023-10-24 14:41:47
שחור,מוחמד דף,99,0.53,2023-10-12 01:52:55
כלב,הגבול הדרומי,51,0.53,2023-10-23 08:49:04
דובדבן,טיל בליסטי,89,0.85,2023-10-19 02:18:21
ציפור,קו דיוח 453,56,0.68,2023-10-17 14:30:12
צהובה,תחמושת,64,0.55,2023-10-09 13:22:24
שפן,אקדח,6,0.49,2023-10-20 19:13:00
פטריה,חיילים,74,0.31,2023-10-14 23:19:47
קודקוד,תחמושת,63,0.45,2023-10-25 12:09:31
חמניות,רקטה,13,0.72,2023-10-25 09:11:07
מחצבה,טיל נגד מטוסים,88,0.41,2023-10-15 09:46:11
צהובה,מוחמד דף,18,0.4,2023-10-07 05:35:22
מחצבה,הגבול הדרומי,8,0.51,2023-10-26 08:34:34
קודקוד,בסיס צה״ל,83,0.4,2023-10-15 12:06:40
פיסטוק,רימונים,59,0.76,2023-10-21 15:02:52
שפן,אקדח,40,0.73,2023-10-29 08:43:37
מחצבה,קסאם,72,0.4,2023-10-09 02:59:27
ציפור,קו דיוח 162,97,0.71,2023-10-13 14:57:16
תפוז,מוחמד דף,57,0.42,2023-10-23 23:09:40
בודד,רובה,21,0.43,2023-10-16 22:57:25
מחצבה,נשק,16,0.45,2023-10-21 11:01:23
צהובה,איסמעיל הנייה,47,0.71,2023-10-20 06:30:13
פטריה,נשק,53,0.56,2023-10-25 01:22:32
בודד,קו דיוח 897,22,0.67,2023-10-18 21:41:37
בודד,ג׳יפ,62,0.58,2023-10-09 12:33:45
דובדבן,רובה,62,0.61,2023-10-15 03:22:15
שפן,קו דיוח 162,88,0.68,2023-10-24 18:45:55
קודקוד,קו דיוח 162,53,0.74,2023-10-09 15:13:12
עץ,קסאם,44,0.42,2023-10-17 08:12:14
בודד,חיילים,77,0.26,2023-10-12 19:56:05
עץ,רובה,68,0.41,2023-10-16 04:04:55
חמניות,קו דיוח 162,41,0.13,2023-10-29 08:29:58
שפן,חיילים,28,0.87,2023-10-27 04:18:42
קודקוד,קסאם,57,0.38,2023-10-25 06:40:04
פיסטוק,אקדח,31,0.61,2023-10-08 23:23:01
פיסטוק,טיל בליסטי,63,0.79,2023-10-28 14:15:17
