Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
חמניות,רימון,40,0.53,2023-10-09 07:13:31
דובדבן,קו דיוח 897,60,0.79,2023-10-25 17:57:54
ציפור,טיל נגד טנקים,95,0.31,2023-10-24 21:10:37
קודקוד,ג׳יפ,61,0.41,2023-10-09 06:39:17
תפוז,קו דיוח 897,24,0.41,2023-10-15 09:51:38
בודד,הגבול הדרומי,21,0.13,2023-10-28 17:57:18
שפן,רימון,15,0.19,2023-10-24 20:32:35
פטריה,אקדח,37,0.66,2023-10-14 05:23:48
עץ,מוחמד דף,20,0.82,2023-10-16 07:37:28
צהובה,קו דיוח 162,35,0.68,2023-10-24 00:25:21
עץ,טיל נגד מטוסים,46,0.81,2023-10-15 21:31:07
שפן,טיל בליסטי,64,0.89,2023-10-12 22:17:07
עץ,רימון,100,0.46,2023-10-19 09:32:43
תפוז,רקטה,23,0.74,2023-10-21 03:34:42
עץ,ג׳יפ,8,0.61,2023-10-27 10:49:19
בודד,רפיח,42,0.7,2023-10-24 20:02:15
קודקוד,רקטה,65,0.31,2023-10-13 14:06:00
שפן,טיל נגד מטוסים,17,0.73,2023-10-12 05:28:59
דובדבן,הגבול הדרומי,34,0.3,2023-10-12 18:43:09
פיסטוק,ג׳בליה,34,0.45,2023-10-26 06:49:10
דובדבן,רובה,90,0.85,2023-10-12 00:33:05
שפן,עזה,20,0.83,2023-10-15 01:42:49
דובדבן,מוחמד דף,97,0.66,2023-10-12 05:40:43
דובדבן,ג׳יפ,17,0.39,2023-10-22 19:29:22
קודקוד,הגבול הדרומי,43,0.39,2023-10-21 05:01:39
צהובה,חיילים,47,0.44,2023-10-23 04:32:27
עוגה,טיל נגד מטוסים,93,0.81,2023-10-24 12:13:45
קודקוד,מוחמד דף,65,0.55,2023-10-25 21:57:26
צהובה,ג׳בליה,36,0.61,2023-10-08 11:10:21
תפוז,רקטה,44,0.25,2023-10-19 01:55:30
קודקוד,קסאם,99,0.63,2023-10-12 23:14:53
פיסטוק,הגבול הדרומי,84,0.21,2023-10-28 02:45:33
מחצבה,טיל בליסטי,3,0.22,2023-10-14 08:25:59
מחצבה,טיל נגד מטוסים,1,0.9,2023-10-28 06:42:09
