Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
ציפור,בסיס צה״ל,60,0.62,2023-10-15 13:23:45
קודקוד,תחמושת,73,0.87,2023-10-09 14:34:29
פיסטוק,ג׳בליה,79,0.53,2023-10-23 22:25:50
קודקוד,רימון,93,0.67,2023-10-16 11:07:05
צהובה,בסיס צה״ל,76,0.38,2023-10-17 09:03:58
תפוז,בסיס צה״ל,90,0.4,2023-10-16 02:53:08
בודד,תחמושת,72,0.15,2023-10-09 17:11:16
חמניות,איסמעיל הנייה,73,0.12,2023-10-25 05:55:59
כלב,רימונים,37,0.87,2023-10-18 20:45:11
פיסטוק,קו דיוח 897,45,0.46,2023-10-07 03:57:13
כלב,רקטה,30,0.89,2023-10-23 08:47:52
חמניות,טיל בליסטי,92,0.8,2023-10-23 09:08:59
בודד,רקטה,33,0.64,2023-10-12 10:30:55
מחצבה,חיילים,26,0.17,2023-10-18 11:15:30
ציפור,טיל נגד מטוסים,63,0.43,2023-10-10 23:26:14
קודקוד,קו דיוח 453,10,0.34,2023-10-26 10:25:41
ציפור,קו דיוח 453,49,0.75,2023-10-09 06:52:59
דובדבן,ג׳יפ,50,0.51,2023-10-12 02:00:24
פיסטוק,טיל נגד טנקים,94,0.76,2023-10-27 18:35:03
עץ,רובה,19,0.52,2023-10-13 03:24:12
צהובה,חיילים,74,0.21,2023-10-27 02:51:20
כלב,רפיח,14,0.36,2023-10-22 01:42:15
שחור,טיל נגד מטוסים,4,0.78,2023-10-11 16:38:07
שחור,נשק,87,0.11,2023-10-16 14:06:13
מחצבה,טיל נגד מטוסים,40,0.33,2023-10-19 08:20:46
ציפור,רימון,53,0.2,2023-10-11 23:48:26
שפן,תחמושת,93,0.88,2023-10-26 21:23:52
שפן,רקטה,64,0.44,2023-10-23 20:53:48
שפן,ג׳יפ,34,0.21,2023-10-16 09:56:27
עוגה,תחמושת,90,0.54,2023-10-29 00:32:57
פטריה,חיילים,90,0.31,2023-10-23 09:18:10
דובדבן,נשק,80,0.87,2023-10-22 20:15:36
צהובה,איסמעיל הנייה,52,0.58,2023-10-27 23:43:56
שפן,רובה,58,0.43,2023-10-15 10:52:07
חמניות,רקטה,64,0.71,2023-10-26 07:32:26
חמניות,רימונים,62,0.19,2023-10-13 23:48:53
מחצבה,רקטה,11,0.65,2023-10-14 03:25:02
כלב,רימון,54,0.53,2023-10-14 09:40:27
פיסטוק,רימון,47,0.82,2023-10-17 12:02:40
חמניות,רפיח,32,0.28,2023-10-21 14:36:45
כלב,רקטה,89,0.3,2023-10-13 02:59:44
דובדבן,רובה,66,0.88,2023-10-23 15:48:43
שפן,ג׳יפ,56,0.39,2023-10-15 05:19:23
שחור,קו דיוח 453,36,0.8,2023-10-25 12:36:33
פטריה,טיל בליסטי,22,0.74,2023-10-19 15:52:55
עוגה,רימון,45,0.41,2023-10-26 22:12:10
ציפור,קו דיוח 897,21,0.8,2023-10-27 07:54:41
תפוז,קו דיוח 897,47,0.52,2023-10-24 22:08:05
שחור,הגבול הדרומי,90,0.84,2023-10-15 00:13:02
צהובה,מוחמד דף,68,0.42,2023-10-07 22:44:51
מחצבה,טיל בליסטי,8,0.33,2023-10-14 09:02:15
תפוז,קו דיוח 453,28,0.35,2023-10-12 06:17:34
תפוז,רקטה,86,0.63,2023-10-14 20:11:45
שפן,רימונים,58,0.78,2023-10-20 20:40:43
שחור,קסאם,27,0.39,2023-10-11 22:38:26
שחור,קסאם,16,0.83,2023-10-20 05:14:06
