Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
ציפור,קו דיוח 897,61,0.7,2023-10-07 01:19:06
שפן,קו דיוח 162,97,0.19,2023-10-10 05:18:59
בודד,טיל נגד מטוסים,73,0.55,2023-10-29 15:20:18
עץ,רימונים,93,0.9,2023-10-27 05:11:52
צהובה,קו דיוח 897,51,0.73,2023-10-07 22:29:15
פטריה,רימון,72,0.55,2023-10-07 10:20:06
שחור,קו דיוח 897,30,0.82,2023-10-21 01:16:43
פטריה,רימונים,63,0.31,2023-10-12 04:23:10
פיסטוק,טיל נגד טנקים,52,0.29,2023-10-09 04:52:56
צהובה,ג׳בליה,61,0.59,2023-10-22 04:25:47
עץ,טיל נגד טנקים,92,0.4,2023-10-25 21:01:09
פטריה,קו דיוח 453,83,0.63,2023-10-14 15:26:30
ציפור,טיל נגד טנקים,69,0.89,2023-10-25 10:49:43
ציפור,טיל נגד מטוסים,50,0.24,2023-10-29 14:57:55
פיסטוק,קו דיוח 453,81,0.52,2023-10-25 04:26:25
מחצבה,רקטה,16,0.83,2023-10-13 00:00:22
פטריה,בסיס צה״ל,43,0.29,2023-10-10 15:25:08
חמניות,קו דיוח 453,82,0.8,2023-10-21 07:14:14
עוגה,רימונים,57,0.63,2023-10-24 19:27:21
עץ,עזה,13,0.86,2023-10-15 08:29:39
צהובה,בסיס צה״ל,47,0.22,2023-10-08 00:59:49
מחצבה,מוחמד דף,30,0.36,2023-10-19 20:06:36
בודד,קסאם,84,0.2,2023-10-27 22:28:48
כלב,איסמעיל הנייה,3,0.32,2023-10-12 09:34:45
עוגה,רימון,81,0.83,2023-10-21 11:28:22
שפן,קסאם,77,0.65,2023-10-17 13:19:46
תפוז,קו דיוח 162,12,0.19,2023-10-15 22:18:21
ציפור,הגבול הדרומי,53,0.49,2023-10-13 03:37:56
פיסטוק,טיל נגד טנקים,17,0.51,2023-10-26 13:10:52
עץ,רקטה,84,0.26,2023-10-23 10:50:36
פיסטוק,איסמעיל הנייה,59,0.42,2023-10-26 07:41:23
מחצבה,ג׳יפ,96,0.8,2023-10-15 23:38:22
כלב,טיל נגד מטוסים,71,0.17,2023-10-12 12:03:46
שחור,רובה,48,0.3,2023-10-24 04:12:24
קודקוד,בסיס צה״ל,80,0.2,2023-10-21 06:12:20
דובדבן,טיל נגד מטוסים,76,0.44,2023-10-09 05:22:57
פטריה,טיל נגד מטוסים,85,0.79,2023-10-19 08:24:11
כלב,קו דיוח 162,51,0.75,2023-10-17 21:59:42
עץ,רובה,5,0.58,2023-10-09 01:28:43
שפן,רקטה,16,0.23,2023-10-08 04:55:47
פטריה,עזה,30,0.23,2023-10-14 14:47:44
צהובה,אקדח,10,0.43,2023-10-18 01:07:53
עץ,רובה,42,0.29,2023-10-20 16:59:55
תפוז,תחמושת,43,0.59,2023-10-12 18:23:29
עוגה,טיל בליסטי,44,0.81,2023-10-12 03:19:30
שחור,טיל בליסטי,95,0.16,2023-10-29 08:27:44
עוגה,עזה,75,0.36,2023-10-20 09:08:03
שחור,טיל נגד טנקים,42,0.72,2023-10-23 02:26:56
ציפור,בסיס צה״ל,54,0.39,2023-10-19 22:49:31
דובדבן,רפיח,7,0.49,2023-10-23 23:53:49
פטריה,מוחמד דף,83,0.13,2023-10-14 22:47:33
עץ,טיל נגד מטוסים,55,0.87,2023-10-23 14:51:13
תפוז,רקטה,6,0.68,2023-10-19 01:33:21
ציפור,ג׳בליה,34,0.78,2023-10-13 23:32:32
כלב,טיל בליסטי,48,0.71,2023-10-19 15:06:50
בודד,ג׳בליה,10,0.41,2023-10-28 18:43:17
מחצבה,רימון,70,0.14,2023-10-10 14:18:29
דובדבן,נשק,64,0.52,2023-10-12 18:34:27
עץ,איסמעיל הנייה,35,0.43,2023-10-27 23:28:04
שחור,איסמעיל הנייה,22,0.79,2023-10-29 00:10:14
ציפור,איסמעיל הנייה,75,0.37,2023-10-29 07:14:44
כלב,קו דיוח 162,37,0.49,2023-10-16 16:44:01
עץ,עזה,55,0.14,2023-10-13 14:07:40
חמניות,בסיס צה״ל,46,0.61,2023-10-13 13:03:48
צהובה,קו דיוח 897,22,0.55,2023-10-12 20:59:02
תפוז,ג׳יפ,12,0.12,2023-10-13 01:37:03
דובדבן,קו דיוח 453,10,0.85,2023-10-07 14:01:23
חמניות,טיל נגד מטוסים,83,0.43,2023-10-08 20:15:26
