Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
כלב,טיל נגד טנקים,51,0.17,2023-10-29 14:09:28
ציפור,רובה,15,0.72,2023-10-14 04:41:54
עץ,קו דיוח 453,15,0.22,2023-10-08 21:23:04
חמניות,רימון,25,0.53,2023-10-08 06:27:42
כלב,תחמושת,32,0.73,2023-10-08 03:29:13
בודד,בסיס צה״ל,73,0.63,2023-10-12 01:02:37
בודד,טיל נגד מטוסים,37,0.4,2023-10-12 23:25:15
מחצבה,טיל נגד מטוסים,17,0.49,2023-10-19 09:16:12
פטריה,תחמושת,66,0.87,2023-10-11 02:29:02
מחצבה,מוחמד דף,11,0.29,2023-10-13 10:35:16
צהובה,עזה,61,0.8,2023-10-09 08:17:04
דובדבן,טיל נגד מטוסים,79,0.43,2023-10-12 08:15:11
שפן,הגבול הדרומי,18,0.35,2023-10-28 04:19:02
כלב,טיל נגד טנקים,78,0.48,2023-10-28 02:53:03
בודד,טיל נגד מטוסים,94,0.72,2023-10-23 22:40:21
עוגה,נשק,20,0.7,2023-10-07 05:06:53
עץ,טיל בליסטי,91,0.3,2023-10-08 16:00:23
תפוז,חיילים,64,0.45,2023-10-19 06:39:26
כלב,תחמושת,84,0.85,2023-10-25 20:10:53
עץ,טיל נגד טנקים,18,0.89,2023-10-07 06:30:12
שפן,איסמעיל הנייה,8,0.3,2023-10-19 13:03:59
פטריה,ג׳יפ,49,0.84,2023-10-14 01:33:57
דובדבן,תחמושת,45,0.78,2023-10-29 15:03:47
קודקוד,טיל נגד מטוסים,48,0.84,2023-10-09 07:47:46
מחצבה,רימונים,64,0.3,2023-10-15 05:47:58
ציפור,חיילים,26,0.87,2023-10-13 16:52:59
דובדבן,עזה,99,0.49,2023-10-29 05:03:54
פטריה,קו דיוח 897,75,0.43,2023-10-21 11:25:25
צהובה,מוחמד דף,53,0.2,2023-10-25 12:38:59
דובדבן,נשק,5,0.52,2023-10-28 22:08:12
חמניות,נשק,37,0.14,2023-10-18 15:33:18
תפוז,איסמעיל הנייה,50,0.52,2023-10-18 19:30:00
עוגה,בסיס צה״ל,84,0.72,2023-10-19 01:07:13
תפוז,רקטה,32,0.63,2023-10-13 08:12:48
עוגה,טיל נגד מטוסים,85,0.17,2023-10-22 12:12:27
כלב,טיל בליסטי,60,0.15,2023-10-13 12:18:09
תפוז,מוחמד דף,32,0.45,2023-10-26 19:59:59
פיסטוק,בסיס צה״ל,24,0.74,2023-10-13 08:41:50
ציפור,בסיס צה״ל,30,0.13,2023-10-27 23:26:31
מחצבה,אקדח,87,0.76,2023-10-24 07:02:31
בודד,תחמושת,73,0.64,2023-10-09 01:22:13
עוגה,עזה,91,0.86,2023-10-19 04:20:22
בודד,טיל בליסטי,62,0.42,2023-10-14 17:10:18
מחצבה,עזה,100,0.86,2023-10-20 18:31:09
עץ,ג׳יפ,88,0.5,2023-10-12 09:09:19
שחור,חיילים,57,0.86,2023-10-23 07:05:43
קודקוד,אקדח,26,0.57,2023-10-20 14:36:53
תפוז,קו דיוח 897,61,0.73,2023-10-23 21:10:55
כלב,עזה,56,0.58,2023-10-20 07:37:54
צהובה,חיילים,1,0.28,2023-10-14 16:12:04
