Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
פטריה,קו דיוח 897,8,0.16,2023-10-24 16:12:28
תפוז,רימונים,93,0.81,2023-10-21 06:08:33
ציפור,בסיס צה״ל,7,0.17,2023-10-15 12:55:49
עץ,קו דיוח 897,60,0.18,2023-10-21 04:34:57
מחצבה,רפיח,4,0.32,2023-10-21 10:37:54
עץ,קו דיוח 897,44,0.12,2023-10-24 02:20:26
כלב,ג׳בליה,13,0.52,2023-10-11 10:34:59
דובדבן,טיל נגד מטוסים,11,0.62,2023-10-28 22:30:58
פטריה,עזה,97,0.43,2023-10-19 23:10:27
כלב,טיל נגד מטוסים,46,0.57,2023-10-18 06:44:19
פיסטוק,איסמעיל הנייה,42,0.3,2023-10-18 23:32:52
מחצבה,רימונים,21,0.12,2023-10-14 12:23:59
חמניות,רימון,18,0.45,2023-10-21 07:45:42
בודד,בסיס צה״ל,63,0.23,2023-10-29 04:35:01
שחור,רימון,34,0.38,2023-10-13 16:31:32
שחור,תחמושת,52,0.81,2023-10-13 16:04:43
תפוז,קו דיוח 453,63,0.56,2023-10-25 11:34:56
עוגה,מוחמד דף,45,0.37,2023-10-28 15:00:22
שחור,תחמושת,44,0.17,2023-10-10 19:58:37
חמניות,רקטה,39,0.78,2023-10-21 08:26:50
דובדבן,רפיח,37,0.68,2023-10-25 02:44:51
שחור,ג׳בליה,85,0.47,2023-10-15 04:23:36
בודד,טיל בליסטי,92,0.55,2023-10-21 05:36:43
פיסטוק,הגבול הדרומי,30,0.48,2023-10-29 15:03:11
מחצבה,קו דיוח 453,5,0.82,2023-10-22 19:36:05
מחצבה,קסאם,65,0.73,2023-10-17 04:35:07
מחצבה,קו דיוח 162,31,0.88,2023-10-26 15:47:28
ציפור,ג׳יפ,19,0.87,2023-10-24 19:04:34
עץ,טיל נגד טנקים,80,0.3,2023-10-16 21:38:50
שפן,קו דיוח 162,79,0.42,2023-10-16 04:25:46
בודד,טיל נגד טנקים,60,0.74,2023-10-09 06:16:58
חמניות,טיל נגד טנקים,63,0.44,2023-10-09 02:29:03
עץ,קו דיוח 162,41,0.51,2023-10-19 02:42:33
פטריה,מוחמד דף,55,0.28,2023-10-28 05:05:38
בודד,עזה,25,0.75,2023-10-29 09:54:06
פטריה,נשק,10,0.76,2023-10-27 08:25:43
חמניות,רפיח,1,0.15,2023-10-28 08:34:39
דובדבן,טיל נגד טנקים,57,0.75,2023-10-18 21:48:17
דובדבן,טיל נגד מטוסים,16,0.64,2023-10-13 15:17:29
בודד,קסאם,4,0.38,2023-10-21 19:26:40
חמניות,רקטה,7,0.7,2023-10-25 09:43:38
קודקוד,רקטה,64,0.74,2023-10-14 07:02:41
חמניות,בסיס צה״ל,85,0.36,2023-10-07 11:04:51
חמניות,קסאם,81,0.2,2023-10-19 01:54:04
עוגה,חיילים,87,0.71,2023-10-09 20:04:42
דובדבן,חיילים,21,0.44,2023-10-15 17:14:09
מחצבה,טיל בליסטי,92,0.71,2023-10-26 08:21:07
כלב,תחמושת,8,0.69,2023-10-11 04:18:05
בודד,ג׳בליה,51,0.32,2023-10-27 00:22:29
קודקוד,עזה,37,0.89,2023-10-11 12:54:13
כלב,רפיח,96,0.25,2023-10-19 11:15:15
עץ,ג׳בליה,96,0.75,2023-10-20 14:42:43
קודקוד,רקטה,46,0.51,2023-10-07 14:58:01
בודד,רקטה,3,0.29,2023-10-10 16:25:13
תפוז,רפיח,2,0.63,2023-10-10 23:31:11
צהובה,תחמושת,43,0.7,2023-10-26 15:01:08
פיסטוק,ג׳בליה,32,0.89,2023-10-19 00:38:40
עוגה,תחמושת,32,0.68,2023-10-09 10:05:18
חמניות,איסמעיל הנייה,37,0.86,2023-10-13 05:09:46
תפוז,נשק,48,0.82,2023-10-22 13:56:03
קודקוד,נשק,4,0.53,2023-10-14 19:24:27
פטריה,מוחמד דף,43,0.81,2023-10-19 03:13:45
שפן,רימונים,77,0.2,2023-10-27 08:24:17
ציפור,ג׳יפ,64,0.42,2023-10-21 19:38:00
בודד,תחמושת,66,0.71,2023-10-10 08:07:26
פיסטוק,טיל נגד טנקים,22,0.82,2023-10-26 06:56:09
חמניות,טיל נגד מטוסים,91,0.42,2023-10-07 13:10:24
עץ,הגבול הדרומי,27,0.2,2023-10-19 20:11:33
