Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
כלב,ג׳יפ,39,0.25,2023-10-25 04:44:22
תפוז,ג׳בליה,45,0.61,2023-10-16 23:20:32
עץ,קו דיוח 453,100,0.33,2023-10-29 06:32:13
עץ,אקדח,43,0.63,2023-10-17 17:24:26
חמניות,בסיס צה״ל,89,0.72,2023-10-10 06:40:01
שפן,קו דיוח 162,71,0.29,2023-10-14 05:38:17
חמניות,חיילים,18,0.84,2023-10-29 11:03:24
פטריה,רובה,7,0.19,2023-10-27 23:45:54
ציפור,קסאם,87,0.61,2023-10-17 07:44:05
בודד,איסמעיל הנייה,44,0.58,2023-10-14 06:36:26
חמניות,ג׳יפ,85,0.4,2023-10-24 01:51:10
תפוז,קו דיוח 897,30,0.57,2023-10-20 20:01:26
עץ,טיל בליסטי,64,0.32,2023-10-29 09:48:02
כלב,בסיס צה״ל,32,0.22,2023-10-27 14:12:29
כלב,נשק,87,0.87,2023-10-16 02:33:11
דובדבן,טיל נגד מטוסים,32,0.51,2023-10-08 20:40:08
קודקוד,עזה,63,0.25,2023-10-23 01:38:36
חמניות,רקטה,8,0.73,2023-10-14 08:34:03
תפוז,ג׳יפ,57,0.12,2023-10-26 08:35:20
שחור,בסיס צה״ל,53,0.4,2023-10-23 00:21:08
תפוז,ג׳יפ,28,0.32,2023-10-16 01:07:12
עץ,עזה,6,0.72,2023-10-21 15:36:33
תפוז,רימונים,8,0.34,2023-10-21 00:24:24
ציפור,נשק,21,0.66,2023-10-25 11:39:45
דובדבן,קסאם,7,0.58,2023-10-28 13:00:31
