Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
פטריה,רימונים,30,0.83,2023-10-14 01:10:10
שפן,טיל נגד טנקים,1,0.65,2023-10-10 17:53:25
פיסטוק,קו דיוח 162,61,0.21,2023-10-28 05:38:42
ציפור,איסמעיל הנייה,66,0.82,2023-10-24 13:52:21
מחצבה,רובה,13,0.23,2023-10-17 00:45:43
קודקוד,תחמושת,44,0.11,2023-10-22 12:41:48
ציפור,תחמושת,74,0.58,2023-10-23 03:10:20
דובדבן,נשק,18,0.45,2023-10-17 12:08:54
כלב,טיל בליסטי,7,0.54,2023-10-14 23:50:55
פיסטוק,טיל נגד מטוסים,8,0.49,2023-10-14 06:50:13
ציפור,קסאם,58,0.11,2023-10-26 14:08:21
קודקוד,רימון,5,0.69,2023-10-23 22:59:06
צהובה,רימונים,57,0.81,2023-10-17 16:12:32
צהובה,טיל בליסטי,76,0.58,2023-10-14 22:12:37
שפן,עזה,44,0.6,2023-10-19 08:46:08
פיסטוק,אקדח,18,0.36,2023-10-28 13:57:38
תפוז,עזה,3,0.52,2023-10-20 17:28:17
צהובה,תחמושת,22,0.26,2023-10-14 12:46:46
שחור,רפיח,1,0.62,2023-10-09 05:38:14
עוגה,תחמושת,65,0.59,2023-10-22 19:50:19
פטריה,חיילים,52,0.13,2023-10-18 23:01:23
פיסטוק,חיילים,54,0.31,2023-10-28 15:02:53
דובדבן,ג׳בליה,50,0.48,2023-10-29 01:01:35
פטריה,טיל נגד מטוסים,89,0.19,2023-10-23 05:14:12
תפוז,חיילים,11,0.11,2023-10-21 13:33:41
מחצבה,מוחמד דף,42,0.77,2023-10-19 05:19:32
בודד,איסמעיל הנייה,63,0.6,2023-10-17 08:37:43
עוגה,רפיח,63,0.11,2023-10-17 14:12:08
שפן,ג׳בליה,71,0.47,2023-10-12 14:15:18
עוגה,חיילים,20,0.35,2023-10-19 08:53:00
תפוז,קו דיוח 453,92,0.72,2023-10-25 00:51:22
תפוז,רימון,67,0.73,2023-10-28 19:23:43
פיסטוק,ג׳בליה,79,0.73,2023-10-12 09:36:44
עוגה,קו דיוח 897,73,0.27,2023-10-16 18:54:42
פיסטוק,קו דיוח 162,34,0.75,2023-10-10 15:42:49
חמניות,חיילים,3,0.6,2023-10-21 22:59:50
דובדבן,טיל נגד טנקים,15,0.36,2023-10-09 12:56:30
ציפור,קו דיוח 162,12,0.52,2023-10-21 09:03:06
פיסטוק,טיל בליסטי,87,0.62,2023-10-25 03:12:16
שחור,מוחמד דף,10,0.82,2023-10-19 18:55:51
פטריה,רובה,32,0.57,2023-10-09 11:30:50
עץ,רימון,68,0.32,2023-10-26 09:30:10
כלב,בסיס צה״ל,92,0.47,2023-10-13 05:14:21
חמניות,רימון,57,0.35,2023-10-26 00:54:21
שחור,טיל בליסטי,52,0.38,2023-10-25 13:44:00
כלב,תחמושת,98,0.16,2023-10-15 01:21:13
עץ,ג׳יפ,82,0.62,2023-10-22 14:19:07
בודד,ג׳יפ,69,0.74,2023-10-25 22:25:57
צהובה,טיל נגד טנקים,19,0.72,2023-10-23 09:36:45
ציפור,בסיס צה״ל,61,0.52,2023-10-12 00:35:29
פיסטוק,ג׳יפ,29,0.38,2023-10-25 11:19:05
שפן,מוחמד דף,27,0.71,2023-10-29 17:08:10
צהובה,עזה,73,0.38,2023-10-12 02:27:03
כלב,טיל נגד טנקים,28,0.7,2023-10-13 07:39:29
כלב,חיילים,44,0.12,2023-10-18 09:02:10
בודד,חיילים,32,0.86,2023-10-17 09:09:29
עוגה,הגבול הדרומי,100,0.34,2023-10-21 14:42:16
בודד,הגבול הדרומי,64,0.83,2023-10-12 11:49:47
פטריה,רפיח,60,0.35,2023-10-13 18:59:34
עוגה,נשק,82,0.39,2023-10-15 23:45:39
תפוז,טיל נגד טנקים,17,0.38,2023-10-27 12:33:01
פיסטוק,איסמעיל הנייה,64,0.64,2023-10-19 02:00:53
קודקוד,רובה,61,0.51,2023-10-14 15:20:29
