Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
פיסטוק,איסמעיל הנייה,39,0.65,2023-10-13 15:07:55
עוגה,רובה,48,0.57,2023-10-14 18:50:34
כלב,הגבול הדרומי,8,0.66,2023-10-08 11:32:46
קודקוד,חיילים,85,0.19,2023-10-12 15:56:48
דובדבן,קסאם,78,0.86,2023-10-23 19:27:44
עץ,רובה,20,0.85,2023-10-09 11:48:39
קודקוד,אקדח,64,0.46,2023-10-19 04:28:43
שחור,נשק,62,0.19,2023-10-07 00:08:24
מחצבה,עזה,20,0.23,2023-10-27 04:24:12
פיסטוק,בסיס צה״ל,36,0.58,2023-10-26 13:34:52
עוגה,תחמושת,24,0.41,2023-10-28 01:47:15
דובדבן,ג׳יפ,80,0.32,2023-10-23 05:37:02
עוגה,רימונים,33,0.67,2023-10-16 12:01:19
פטריה,רימונים,80,0.25,2023-10-19 23:32:39
פטריה,טיל נגד מטוסים,79,0.59,2023-10-10 20:25:30
תפוז,תחמושת,96,0.64,2023-10-27 23:44:01
מחצבה,רימונים,55,0.9,2023-10-12 08:53:16
דובדבן,מוחמד דף,32,0.12,2023-10-22 23:52:58
מחצבה,טיל נגד מטוסים,65,0.45,2023-10-28 04:37:28
פטריה,מוחמד דף,74,0.49,2023-10-25 01:06:59
חמניות,נשק,64,0.65,2023-10-16 02:30:35
שחור,קסאם,10,0.71,2023-10-07 06:43:48
עוגה,רקטה,1,0.73,2023-10-22 06:31:34
בודד,בסיס צה״ל,73,0.58,2023-10-23 14:21:23
עוגה,קו דיוח 453,26,0.8,2023-10-07 17:14:55
מחצבה,הגבול הדרומי,16,0.2,2023-10-12 07:41:06
קודקוד,מוחמד דף,22,0.5,2023-10-09 12:34:00
צהובה,נשק,79,0.35,2023-10-25 05:34:54
כלב,תחמושת,65,0.56,2023-10-14 23:55:52
פיסטוק,הגבול הדרומי,46,0.59,2023-10-28 10:41:00
שחור,ג׳יפ,36,0.64,2023-10-26 22:03:27
ציפור,רימון,83,0.33,2023-10-25 21:20:27
חמניות,קו דיוח 162,53,0.83,2023-10-21 09:32:19
תפוז,רובה,16,0.13,2023-10-08 11:03:58
בודד,טיל נגד מטוסים,16,0.19,2023-10-12 17:08:49
עוגה,ג׳בליה,12,0.86,2023-10-17 05:22:24
קודקוד,רובה,78,0.27,2023-10-07 11:32:45
מחצבה,רימונים,5,0.89,2023-10-13 00:42:03
שחור,תחמושת,52,0.19,2023-10-28 00:12:15
חמניות,רימונים,41,0.31,2023-10-29 17:43:22
פטריה,רימונים,54,0.37,2023-10-11 20:00:36
עוגה,עזה,4,0.43,2023-10-21 11:46:41
ציפור,רקטה,77,0.77,2023-10-25 05:17:12
