Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
שחור,רימונים,3,0.21,2023-10-20 08:19:33
בודד,קו דיוח 897,8,0.41,2023-10-23 00:53:34
דובדבן,הגבול הדרומי,84,0.5,2023-10-23 03:18:26
פיסטוק,רימונים,55,0.56,2023-10-25 20:41:54
צהובה,בסיס צה״ל,95,0.68,2023-10-28 22:54:49
בודד,עזה,64,0.68,2023-10-08 14:32:05
קודקוד,רפיח,85,0.88,2023-10-15 05:40:40
פיסטוק,עזה,71,0.45,2023-10-29 08:19:42
תפוז,תחמושת,98,0.18,2023-10-21 01:33:33
צהובה,רפיח,7,0.44,2023-10-07 06:37:10
בודד,נשק,55,0.23,2023-10-17 05:21:33
עוגה,רימונים,48,0.48,2023-10-24 09:13:31
פטריה,טיל נגד מטוסים,8,0.6,2023-10-22 15:32:20
עץ,הגבול הדרומי,39,0.19,2023-10-16 04:43:11
שחור,חיילים,8,0.73,2023-10-21 22:28:09
ציפור,בסיס צה״ל,68,0.75,2023-10-13 13:19:08
עוגה,טיל נגד מטוסים,36,0.4,2023-10-16 05:32:30
ציפור,קו דיוח 453,40,0.54,2023-10-16 21:39:08
מחצבה,קסאם,77,0.89,2023-10-18 12:13:24
דובדבן,קסאם,43,0.34,2023-10-09 05:34:40
שחור,רובה,94,0.57,2023-10-15 01:25:19
קודקוד,רימונים,98,0.26,2023-10-19 08:40:06
פיסטוק,עזה,12,0.68,2023-10-10 06:05:57
בודד,תחמושת,61,0.59,2023-10-24 00:53:51
כלב,רובה,43,0.61,2023-10-29 02:27:39
תפוז,רובה,15,0.22,2023-10-20 11:08:50
תפוז,קו דיוח 453,69,0.75,2023-10-17 00:40:11
שפן,קסאם,77,0.5,2023-10-12 15:53:49
חמניות,טיל בליסטי,20,0.54,2023-10-09 14:04:30
דובדבן,רובה,80,0.2,2023-10-15 03:29:26
בודד,רימונים,11,0.3,2023-10-23 15:30:18
קודקוד,קסאם,81,0.44,2023-10-29 09:45:38
קודקוד,נשק,83,0.86,2023-10-29 02:31:59
עץ,רימון,35,0.41,2023-10-26 17:19:43
ציפור,רקטה,75,0.28,2023-10-24 18:03:48
צהובה,חיילים,65,0.69,2023-10-24 18:16:49
חמניות,רימונים,97,0.1,2023-10-14 22:02:46
פיסטוק,בסיס צה״ל,60,0.67,2023-10-12 13:41:07
דובדבן,רימון,15,0.81,2023-10-27 17:59:51
מחצבה,בסיס צה״ל,76,0.32,2023-10-20 17:15:19
חמניות,חיילים,97,0.46,2023-10-21 14:53:34
שחור,טיל נגד טנקים,43,0.38,2023-10-21 19:44:46
פטריה,איסמעיל הנייה,56,0.69,2023-10-14 09:27:35
תפוז,רובה,64,0.6,2023-10-25 04:26:49
קודקוד,קסאם,74,0.49,2023-10-24 07:18:47
שפן,טיל נגד מטוסים,41,0.79,2023-10-23 15:13:15
ציפור,איסמעיל הנייה,24,0.77,2023-10-14 21:30:21
חמניות,איסמעיל הנייה,82,0.79,2023-10-17 19:38:07
צהובה,עזה,58,0.14,2023-10-23 01:30:59
צהובה,רפיח,19,0.69,2023-10-14 22:33:11
פיסטוק,בסיס צה״ל,3,0.2,2023-10-16 19:23:38
בודד,בסיס צה״ל,36,0.46,2023-10-22 12:09:07
בודד,ג׳יפ,81,0.89,2023-10-07 01:52:07
