Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
כלב,טיל נגד טנקים,47,0.66,2023-10-13 10:57:35
דובדבן,ג׳בליה,66,0.55,2023-10-19 04:52:02
כלב,קו דיוח 453,85,0.69,2023-10-07 14:25:51
שפן,מוחמד דף,55,0.84,2023-10-23 19:12:12
עץ,טיל נגד מטוסים,81,0.53,2023-10-14 22:30:32
קודקוד,איסמעיל הנייה,98,0.35,2023-10-10 07:18:31
מחצבה,רימונים,27,0.45,2023-10-29 21:25:28
פטריה,נשק,90,0.36,2023-10-09 20:47:56
חמניות,רפיח,7,0.82,2023-10-13 17:05:42
עוגה,רפיח,81,0.13,2023-10-25 17:17:18
פיסטוק,רפיח,14,0.41,2023-10-11 08:03:53
פיסטוק,רימונים,36,0.73,2023-10-27 20:21:18
תפוז,איסמעיל הנייה,39,0.65,2023-10-24 05:52:47
דובדבן,ג׳בליה,78,0.37,2023-10-15 19:07:17
חמניות,איסמעיל הנייה,32,0.86,2023-10-20 02:00:28
פטריה,ג׳יפ,15,0.18,2023-10-25 18:17:20
פטריה,קסאם,67,0.53,2023-10-29 00:05:31
פטריה,טיל נגד טנקים,49,0.51,2023-10-16 00:29:49
כלב,רימונים,35,0.33,2023-10-12 12:22:24
פיסטוק,נשק,68,0.5,2023-10-11 06:08:12
מחצבה,קו דיוח 897,32,0.31,2023-10-23 13:39:56
מחצבה,נשק,41,0.29,2023-10-10 21:16:16
עוגה,ג׳בליה,22,0.29,2023-10-16 12:08:16
עוגה,טיל נגד טנקים,45,0.16,2023-10-12 02:30:25
פטריה,קו דיוח 897,49,0.1,2023-10-29 03:10:13
פטריה,רימון,8,0.38,2023-10-19 17:48:29
תפוז,רימונים,19,0.57,2023-10-10 08:05:32
עץ,רובה,100,0.28,2023-10-08 08:55:13
כלב,הגבול הדרומי,54,0.6,2023-10-20 18:52:01
פטריה,טיל נגד מטוסים,99,0.69,2023-10-26 01:35:41
ציפור,נשק,46,0.19,2023-10-08 17:55:43
שפן,קו דיוח 897,38,0.5,2023-10-13 18:22:47
שחור,טיל נגד טנקים,11,0.66,2023-10-09 12:41:42
תפוז,קסאם,42,0.22,2023-10-19 19:30:29
עץ,בסיס צה״ל,15,0.89,2023-10-17 00:27:22
שפן,ג׳בליה,37,0.24,2023-10-13 19:03:56
ציפור,ג׳בליה,58,0.16,2023-10-12 10:29:54
פיסטוק,טיל בליסטי,88,0.54,2023-10-13 06:28:09
חמניות,טיל נגד מטוסים,16,0.74,2023-10-27 20:51:36
חמניות,טיל נגד טנקים,27,0.7,2023-10-09 06:16:55
כלב,בסיס צה״ל,59,0.57,2023-10-17 16:38:38
תפוז,רפיח,69,0.73,2023-10-22 06:33:40
צהובה,טיל בליסטי,17,0.53,2023-10-27 15:19:37
עץ,רקטה,11,0.84,2023-10-16 12:58:35
צהובה,איסמעיל הנייה,37,0.34,2023-10-13 20:45:17
תפוז,רימון,59,0.25,2023-10-09 03:10:48
צהובה,אקדח,92,0.89,2023-10-14 17:20:19
מחצבה,רובה,43,0.27,2023-10-13 20:50:09
מחצבה,רפיח,27,0.78,2023-10-15 12:59:25
פיסטוק,רימונים,75,0.48,2023-10-14 06:40:20
עוגה,רובה,3,0.69,2023-10-23 21:33:43
דובדבן,חיילים,84,0.56,2023-10-26 06:50:53
מחצבה,עזה,98,0.85,2023-10-16 05:12:10
תפוז,רובה,9,0.53,2023-10-25 19:58:01
קודקוד,רובה,82,0.77,2023-10-16 17:05:43
פיסטוק,נשק,42,0.85,2023-10-16 12:05:34
שחור,טיל נגד טנקים,56,0.37,2023-10-13 06:33:42
מחצבה,חיילים,20,0.36,2023-10-10 01:54:46
שחור,עזה,49,0.6,2023-10-24 15:09:23
מחצבה,רפיח,85,0.89,2023-10-24 13:00:54
תפוז,רפיח,92,0.81,2023-10-11 01:32:49
