Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
קודקוד,רפיח,51,0.46,2023-10-21 00:15:44
כלב,עזה,43,0.4,2023-10-13 18:53:53
עוגה,טיל נגד טנקים,93,0.2,2023-10-24 23:52:50
עץ,טיל בליסטי,70,0.22,2023-10-23 01:28:13
חמניות,ג׳יפ,100,0.83,2023-10-27 18:22:02
עוגה,רימון,52,0.12,2023-10-13 23:03:54
פטריה,ג׳יפ,34,0.17,2023-10-14 00:12:44
פיסטוק,חיילים,55,0.36,2023-10-16 13:57:46
פיסטוק,קו דיוח 453,75,0.58,2023-10-07 12:46:31
קודקוד,קו דיוח 162,2,0.42,2023-10-22 01:13:17
שחור,רימון,22,0.71,2023-10-14 03:53:10
עץ,הגבול הדרומי,21,0.78,2023-10-28 11:36:25
בודד,חיילים,70,0.23,2023-10-07 04:12:24
פיסטוק,טיל נגד טנקים,44,0.8,2023-10-22 06:33:24
