Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
מחצבה,קסאם,39,0.68,2023-10-21 18:44:41
כלב,רקטה,79,0.6,2023-10-25 21:09:59
חמניות,ג׳בליה,34,0.39,2023-10-17 00:29:33
שחור,אקדח,63,0.66,2023-10-27 01:21:11
פיסטוק,טיל נגד מטוסים,21,0.17,2023-10-18 23:13:15
עץ,בסיס צה״ל,46,0.25,2023-10-24 21:50:10
שפן,טיל נגד טנקים,88,0.57,2023-10-17 18:28:03
צהובה,קסאם,22,0.1,2023-10-22 17:20:02
שפן,קו דיוח 162,72,0.67,2023-10-16 01:34:01
פיסטוק,בסיס צה״ל,96,0.76,2023-10-24 01:56:07
עוגה,איסמעיל הנייה,35,0.71,2023-10-08 06:49:33
עוגה,רפיח,52,0.16,2023-10-28 04:01:32
צהובה,איסמעיל הנייה,22,0.18,2023-10-29 01:02:27
עץ,עזה,30,0.71,2023-10-16 15:43:24
צהובה,הגבול הדרומי,11,0.31,2023-10-28 22:19:45
דובדבן,רימונים,38,0.33,2023-10-09 16:05:42
קודקוד,טיל נגד מטוסים,53,0.85,2023-10-26 01:48:57
צהובה,רובה,59,0.37,2023-10-08 02:01:40
תפוז,איסמעיל הנייה,77,0.21,2023-10-21 04:11:01
צהובה,רפיח,64,0.66,2023-10-15 13:44:05
שפן,טיל נגד טנקים,72,0.53,2023-10-23 00:23:11
כלב,חיילים,43,0.36,2023-10-29 14:12:35
צהובה,עזה,39,0.23,2023-10-25 20:26:10
כלב,נשק,30,0.68,2023-10-11 06:11:52
חמניות,חיילים,36,0.15,2023-10-19 02:02:30
עץ,איסמעיל הנייה,74,0.1,2023-10-20 20:03:45
ציפור,בסיס צה״ל,67,0.88,2023-10-26 18:13:35
עץ,מוחמד דף,16,0.4,2023-10-27 08:45:15
עוגה,קו דיוח 453,91,0.56,2023-10-21 08:48:12
מחצבה,רובה,87,0.71,2023-10-19 07:56:56
ציפור,רימונים,63,0.16,2023-10-28 08:28:53
בודד,קו דיוח 453,11,0.13,2023-10-10 00:17:51
בודד,רובה,7,0.37,2023-10-18 14:56:58
עץ,רפיח,48,0.85,2023-10-26 22:13:26
עוגה,טיל נגד מטוסים,74,0.4,2023-10-08 17:19:18
צהובה,עזה,4,0.58,2023-10-13 20:33:24
דובדבן,טיל בליסטי,61,0.35,2023-10-18 07:03:36
צהובה,רקטה,58,0.6,2023-10-11 14:02:05
קודקוד,רימון,20,0.37,2023-10-22 04:04:04
צהובה,טיל נגד טנקים,88,0.48,2023-10-14 18:48:23
פיסטוק,חיילים,96,0.33,2023-10-19 07:50:37
שחור,קו דיוח 453,63,0.27,2023-10-12 01:24:15
כלב,קו דיוח 162,26,0.3,2023-10-09 08:05:31
מחצבה,אקדח,57,0.84,2023-10-12 01:46:58
עוגה,איסמעיל הנייה,9,0.85,2023-10-22 18:19:51
בודד,נשק,42,0.75,2023-10-19 06:11:19
עץ,איסמעיל הנייה,53,0.52,2023-10-29 04:20:09
שפן,רימון,75,0.27,2023-10-29 10:03:18
צהובה,איסמעיל הנייה,33,0.48,2023-10-23 06:34:16
ציפור,קסאם,54,0.15,2023-10-10 05:38:47
פיסטוק,איסמעיל הנייה,64,0.42,2023-10-12 15:04:14
חמניות,חיילים,7,0.63,2023-10-29 15:19:55
פטריה,קו דיוח 897,100,0.21,2023-10-09 14:40:27
עוגה,רקטה,98,0.17,2023-10-20 03:25:25
כלב,רפיח,17,0.44,2023-10-22 11:33:04
קודקוד,נשק,99,0.87,2023-10-20 04:13:51
פטריה,תחמושת,3,0.61,2023-10-08 16:55:17
ציפור,אקדח,61,0.67,2023-10-14 19:10:55
צהובה,טיל נגד מטוסים,67,0.13,2023-10-08 12:08:09
פיסטוק,רימון,44,0.36,2023-10-11 14:29:50
צהובה,רפיח,58,0.52,2023-10-17 09:43:05
שחור,קסאם,8,0.88,2023-10-23 03:24:18
תפוז,מוחמד דף,84,0.14,2023-10-22 16:15:18
דובדבן,רימון,15,0.51,2023-10-20 19:02:04
