Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
כלב,איסמעיל הנייה,68,0.86,2023-10-09 08:10:22
קודקוד,קו דיוח 162,42,0.46,2023-10-13 09:00:19
חמניות,קו דיוח 162,82,0.47,2023-10-22 14:50:43
עץ,תחמושת,61,0.48,2023-10-14 23:48:49
פטריה,הגבול הדרומי,5,0.19,2023-10-26 21:55:20
צהובה,קו דיוח 897,12,0.89,2023-10-21 23:48:24
שחור,חיילים,31,0.78,2023-10-22 03:39:41
תפוז,עזה,36,0.72,2023-10-11 12:34:57
קודקוד,קו דיוח 897,11,0.76,2023-10-12 22:32:38
מחצבה,עזה,97,0.27,2023-10-12 05:52:49
פטריה,קו דיוח 453,81,0.52,2023-10-21 23:38:19
