Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
בודד,טיל נגד טנקים,62,0.4,2023-10-07 22:04:55
שפן,ג׳בליה,29,0.7,2023-10-29 19:48:45
פיסטוק,נשק,99,0.87,2023-10-19 13:31:47
מחצבה,נשק,92,0.75,2023-10-09 22:42:05
פיסטוק,עזה,85,0.65,2023-10-19 06:44:03
דובדבן,טיל נגד טנקים,6,0.21,2023-10-22 20:29:18
עוגה,עזה,9,0.68,2023-10-18 20:26:10
דובדבן,טיל נגד טנקים,64,0.47,2023-10-20 21:26:32
פיסטוק,רובה,70,0.77,2023-10-14 11:53:27
חמניות,טיל נגד מטוסים,39,0.4,2023-10-12 16:38:27
תפוז,איסמעיל הנייה,4,0.79,2023-10-22 21:49:42
בודד,איסמעיל הנייה,100,0.61,2023-10-11 12:04:56
בודד,חיילים,56,0.51,2023-10-20 00:52:25
פיסטוק,קו דיוח 453,9,0.79,2023-10-21 02:28:37
צהובה,רפיח,62,0.41,2023-10-27 01:11:03
ציפור,טיל נגד מטוסים,67,0.58,2023-10-15 21:01:24
ציפור,רפיח,40,0.24,2023-10-22 21:48:51
שחור,רקטה,28,0.27,2023-10-22 06:11:50
תפוז,מוחמד דף,36,0.42,2023-10-14 20:16:58
שפן,רפיח,7,0.75,2023-10-14 02:44:31
כלב,חיילים,27,0.17,2023-10-28 17:43:05
ציפור,רימון,49,0.12,2023-10-09 04:36:17
כלב,טיל נגד מטוסים,11,0.48,2023-10-07 09:24:18
ציפור,מוחמד דף,74,0.69,2023-10-10 20:32:51
ציפור,מוחמד דף,60,0.27,2023-10-09 18:02:05
מחצבה,טיל נגד טנקים,84,0.35,2023-10-10 11:17:29
דובדבן,טיל נגד מטוסים,34,0.81,2023-10-09 08:09:14
חמניות,נשק,90,0.23,2023-10-22 20:24:56
שחור,קסאם,88,0.2,2023-10-18 10:54:17
חמניות,ג׳בליה,94,0.51,2023-10-27 05:47:02
קודקוד,איסמעיל הנייה,64,0.45,2023-10-08 08:14:39
פטריה,טיל בליסטי,64,0.12,2023-10-15 17:40:20
בודד,תחמושת,95,0.69,2023-10-19 21:40:00
תפוז,איסמעיל הנייה,53,0.13,2023-10-22 21:29:04
בודד,איסמעיל הנייה,63,0.76,2023-10-09 14:02:14
בודד,ג׳יפ,73,0.19,2023-10-07 14:17:01
חמניות,רפיח,39,0.15,2023-10-21 04:59:05
פטריה,קו דיוח 453,12,0.25,2023-10-11 17:08:45
צהובה,נשק,90,0.36,2023-10-07 05:34:04
עץ,ג׳יפ,20,0.83,2023-10-13 12:01:58
דובדבן,נשק,53,0.32,2023-10-09 13:40:29
פטריה,בסיס צה״ל,62,0.2,2023-10-29 15:25:11
כלב,עזה,2,0.27,2023-10-19 03:08:42
תפוז,טיל נגד טנקים,15,0.25,2023-10-07 01:22:02
מחצבה,ג׳בליה,94,0.58,2023-10-12 13:10:06
פיסטוק,נשק,51,0.82,2023-10-23 20:50:46
עוגה,תחמושת,53,0.84,2023-10-11 16:35:43
צהובה,הגבול הדרומי,36,0.18,2023-10-25 16:10:36
מחצבה,קו דיוח 162,7,0.89,2023-10-19 18:07:21
עץ,ג׳יפ,18,0.26,2023-10-17 09:06:12
חמניות,קו דיוח 453,30,0.59,2023-10-17 15:29:46
עוגה,מוחמד דף,94,0.43,2023-10-29 17:58:55
חמניות,אקדח,100,0.82,2023-10-23 00:49:05
מחצבה,איסמעיל הנייה,57,0.84,2023-10-18 03:47:15
קודקוד,טיל נגד מטוסים,66,0.6,2023-10-16 01:20:28
בודד,איסמעיל הנייה,1,0.12,2023-10-07 17:07:54
שפן,רימונים,6,0.24,2023-10-09 15:09:35
תפוז,ג׳יפ,4,0.46,2023-10-13 01:00:45
חמניות,רובה,33,0.74,2023-10-29 01:39:39
דובדבן,קו דיוח 162,27,0.31,2023-10-16 09:23:30
מחצבה,טיל בליסטי,40,0.45,2023-10-29 13:50:37
חמניות,איסמעיל הנייה,55,0.12,2023-10-24 21:15:47
מחצבה,ג׳יפ,99,0.18,2023-10-29 12:17:01
פטריה,רובה,81,0.79,2023-10-12 00:00:53
חמניות,אקדח,99,0.7,2023-10-10 12:47:33
