Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
מחצבה,טיל נגד מטוסים,34,0.71,2023-10-29 18:26:17
תפוז,עזה,41,0.63,2023-10-22 14:10:03
ציפור,קו דיוח 162,95,0.84,2023-10-27 23:59:37
פיסטוק,קו דיוח 162,1,0.37,2023-10-24 13:58:43
חמניות,איסמעיל הנייה,42,0.87,2023-10-08 13:37:58
שחור,אקדח,30,0.86,2023-10-09 07:02:04
מחצבה,הגבול הדרומי,98,0.86,2023-10-15 08:31:39
פיסטוק,רימון,82,0.18,2023-10-25 07:07:50
שפן,קו דיוח 897,7,0.11,2023-10-11 20:24:53
פיסטוק,רקטה,34,0.49,2023-10-15 07:57:03
עץ,טיל בליסטי,94,0.21,2023-10-09 12:39:19
תפוז,רפיח,22,0.66,2023-10-08 15:09:48
שחור,ג׳בליה,14,0.53,2023-10-17 04:40:40
תפוז,ג׳יפ,74,0.72,2023-10-10 22:30:15
פיסטוק,רימון,48,0.26,2023-10-23 20:02:07
פיסטוק,בסיס צה״ל,21,0.74,2023-10-20 21:07:19
