Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
עץ,קו דיוח 162,98,0.8,2023-10-27 18:35:01
שפן,טיל בליסטי,27,0.9,2023-10-18 03:40:49
שחור,הגבול הדרומי,76,0.18,2023-10-12 09:01:51
ציפור,טיל בליסטי,94,0.11,2023-10-28 18:00:41
פיסטוק,טיל בליסטי,35,0.62,2023-10-26 04:59:29
עוגה,רפיח,82,0.42,2023-10-11 23:59:28
כלב,רקטה,85,0.58,2023-10-28 20:53:15
בודד,תחמושת,100,0.11,2023-10-07 09:55:18
פטריה,טיל נגד מטוסים,12,0.42,2023-10-24 04:37:36
דובדבן,חיילים,14,0.32,2023-10-22 16:27:44
שחור,איסמעיל הנייה,72,0.74,2023-10-27 09:32:26
קודקוד,עזה,46,0.25,2023-10-23 09:28:39
חמניות,טיל נגד מטוסים,24,0.43,2023-10-23 13:14:04
כלב,טיל בליסטי,66,0.61,2023-10-19 21:26:45
פיסטוק,רקטה,56,0.59,2023-10-09 17:01:26
חמניות,טיל בליסטי,18,0.42,2023-10-25 18:15:43
תפוז,טיל בליסטי,83,0.36,2023-10-09 14:13:34
פיסטוק,בסיס צה״ל,2,0.35,2023-10-29 04:59:54
שפן,הגבול הדרומי,93,0.6,2023-10-15 01:00:05
בודד,קו דיוח 162,28,0.18,2023-10-14 18:07:27
שחור,רימון,50,0.36,2023-10-27 01:28:59
בודד,רקטה,83,0.11,2023-10-15 20:03:23
בודד,הגבול הדרומי,75,0.38,2023-10-11 18:46:37
תפוז,רימון,79,0.45,2023-10-20 18:49:57
בודד,טיל נגד מטוסים,32,0.65,2023-10-12 12:41:25
פטריה,עזה,75,0.69,2023-10-07 18:41:35
ציפור,רפיח,75,0.51,2023-10-07 21:52:29
פיסטוק,ג׳יפ,9,0.8,2023-10-28 08:56:39
חמניות,קו דיוח 162,50,0.65,2023-10-29 04:46:38
מחצבה,נשק,44,0.61,2023-10-24 10:29:15
פיסטוק,קסאם,8,0.36,2023-10-22 07:44:15
ציפור,רפיח,56,0.87,2023-10-27 04:53:09
בודד,טיל נגד טנקים,54,0.2,2023-10-18 13:03:04
בודד,רובה,77,0.53,2023-10-28 21:47:10
שחור,רפיח,49,0.67,2023-10-08 15:42:19
פטריה,חיילים,6,0.62,2023-10-12 19:39:23
חמניות,מוחמד דף,87,0.7,2023-10-08 03:55:05
ציפור,עזה,46,0.88,2023-10-26 14:21:48
פטריה,טיל נגד מטוסים,92,0.65,2023-10-12 08:54:18
פטריה,הגבול הדרומי,85,0.9,2023-10-13 01:20:52
כלב,טיל בליסטי,59,0.13,2023-10-17 14:38:22
צהובה,בסיס צה״ל,21,0.46,2023-10-13 17:58:25
פיסטוק,טיל בליסטי,92,0.7,2023-10-27 09:43:40
עוגה,רפיח,98,0.32,2023-10-24 16:16:22
בודד,בסיס צה״ל,74,0.59,2023-10-29 09:57:18
בודד,קו דיוח 453,91,0.68,2023-10-26 09:32:23
פיסטוק,נשק,92,0.79,2023-10-29 02:06:21
דובדבן,הגבול הדרומי,63,0.79,2023-10-19 13:37:24
חמניות,חיילים,83,0.65,2023-10-08 01:45:24
כלב,רימונים,68,0.44,2023-10-17 09:28:35
תפוז,מוחמד דף,13,0.45,2023-10-15 08:07:07
צהובה,קסאם,41,0.53,2023-10-23 22:08:08
בודד,נשק,89,0.37,2023-10-13 12:31:56
פיסטוק,קו דיוח 453,33,0.42,2023-10-18 04:19:13
עוגה,איסמעיל הנייה,50,0.24,2023-10-14 21:59:45
עץ,רימונים,85,0.76,2023-10-15 02:14:43
ציפור,קו דיוח 453,55,0.34,2023-10-20 03:52:41
פטריה,טיל נגד מטוסים,6,0.8,2023-10-17 00:02:55
צהובה,נשק,65,0.15,2023-10-22 11:51:52
צהובה,הגבול הדרומי,97,0.39,2023-10-29 07:55:21
צהובה,רובה,48,0.36,2023-10-07 04:55:28
פטריה,קו דיוח 453,46,0.54,2023-10-08 01:17:26
קודקוד,אקדח,97,0.5,2023-10-10 23:57:09
מחצבה,עזה,71,0.68,2023-10-18 16:11:03
