Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
צהובה,ג׳בליה,26,0.75,2023-10-26 22:15:43
תפוז,איסמעיל הנייה,26,0.63,2023-10-21 17:36:44
חמניות,מוחמד דף,6,0.53,2023-10-16 20:52:45
עוגה,טיל נגד טנקים,42,0.75,2023-10-19 13:47:53
שחור,בסיס צה״ל,35,0.84,2023-10-27 17:33:40
דובדבן,רימון,7,0.33,2023-10-21 10:00:10
בודד,רימונים,12,0.48,2023-10-24 17:57:10
צהובה,קסאם,40,0.4,2023-10-21 04:45:48
תפוז,אקדח,8,0.28,2023-10-27 15:41:25
צהובה,חיילים,88,0.86,2023-10-18 00:34:48
ציפור,טיל בליסטי,95,0.6,2023-10-26 15:08:31
עוגה,קסאם,62,0.15,2023-10-19 18:46:03
דובדבן,טיל בליסטי,8,0.18,2023-10-16 11:14:46
חמניות,רקטה,33,0.15,2023-10-25 11:01:01
כלב,חיילים,63,0.75,2023-10-20 20:15:17
שפן,איסמעיל הנייה,88,0.45,2023-10-29 07:38:21
מחצבה,ג׳בליה,28,0.7,2023-10-14 05:06:16
כלב,ג׳בליה,11,0.4,2023-10-24 01:03:41
צהובה,אקדח,66,0.33,2023-10-07 15:38:51
פטריה,נשק,40,0.87,2023-10-25 23:20:15
פטריה,טיל נגד מטוסים,88,0.72,2023-10-13 08:12:46
פטריה,תחמושת,32,0.2,2023-10-28 02:49:01
עוגה,טיל נגד טנקים,94,0.68,2023-10-28 03:29:20
דובדבן,אקדח,64,0.43,2023-10-14 09:54:53
תפוז,רימון,38,0.14,2023-10-27 06:14:51
ציפור,רקטה,21,0.44,2023-10-23 00:54:37
שפן,רימון,89,0.76,2023-10-24 10:51:31
ציפור,רימונים,15,0.58,2023-10-24 01:41:45
מחצבה,מוחמד דף,88,0.12,2023-10-20 11:54:47
קודקוד,רפיח,82,0.87,2023-10-15 22:30:09
קודקוד,ג׳בליה,78,0.74,2023-10-21 14:56:18
קודקוד,תחמושת,55,0.64,2023-10-13 16:24:48
שפן,חיילים,95,0.19,2023-10-22 10:49:19
ציפור,תחמושת,96,0.83,2023-10-17 21:42:24
מחצבה,חיילים,63,0.7,2023-10-14 22:54:36
עוגה,מוחמד דף,60,0.29,2023-10-18 07:37:24
עוגה,קו דיוח 453,75,0.51,2023-10-12 14:31:23
