Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
כלב,מוחמד דף,86,0.73,2023-10-12 18:34:23
פיסטוק,טיל נגד מטוסים,24,0.79,2023-10-20 04:31:40
דובדבן,חיילים,3,0.5,2023-10-15 08:32:15
פטריה,קו דיוח 162,21,0.33,2023-10-19 22:55:32
כלב,קו דיוח 453,56,0.13,2023-10-15 02:34:25
חמניות,בסיס צה״ל,79,0.48,2023-10-07 19:29:38
פטריה,רימונים,27,0.3,2023-10-11 00:22:56
ציפור,קו דיוח 162,18,0.22,2023-10-15 18:41:18
כלב,קו דיוח 897,54,0.22,2023-10-09 19:01:07
שפן,קו דיוח 162,38,0.21,2023-10-29 21:40:30
עץ,הגבול הדרומי,86,0.84,2023-10-08 17:54:57
צהובה,אקדח,36,0.13,2023-10-13 01:05:41
דובדבן,רובה,61,0.33,2023-10-14 20:04:14
פטריה,רימונים,11,0.55,2023-10-26 20:08:22
קודקוד,חיילים,37,0.12,2023-10-24 17:34:44
פיסטוק,קו דיוח 453,72,0.82,2023-10-12 05:48:57
שחור,רפיח,23,0.81,2023-10-22 00:27:26
דובדבן,אקדח,77,0.11,2023-10-09 13:00:17
כלב,ג׳בליה,61,0.23,2023-10-12 02:36:44
דובדבן,ג׳בליה,87,0.45,2023-10-11 05:12:00
שפן,אקדח,98,0.64,2023-10-14 06:38:56
דובדבן,רימונים,87,0.55,2023-10-14 08:42:23
ציפור,בסיס צה״ל,69,0.69,2023-10-09 22:10:05
ציפור,טיל נגד טנקים,51,0.25,2023-10-19 01:14:28
קודקוד,רימון,65,0.13,2023-10-18 09:52:17
קודקוד,רובה,13,0.19,2023-10-26 01:29:14
תפוז,רימונים,78,0.48,2023-10-10 08:47:52
מחצבה,טיל בליסטי,65,0.67,2023-10-10 05:17:44
דובדבן,נשק,10,0.61,2023-10-24 20:22:22
דובדבן,רקטה,83,0.49,2023-10-17 15:24:53
פטריה,תחמושת,64,0.71,2023-10-10 20:49:57
שחור,תחמושת,10,0.42,2023-10-29 15:20:10
עוגה,רימונים,50,0.46,2023-10-26 00:47:32
דובדבן,רפיח,5,0.33,2023-10-25 04:16:49
בודד,רקטה,94,0.62,2023-10-29 01:10:34
שפן,ג׳בליה,30,0.68,2023-10-14 17:37:43
תפוז,ג׳בליה,3,0.67,2023-10-07 06:20:55
שחור,ג׳יפ,56,0.38,2023-10-11 00:14:38
שפן,רימון,13,0.18,2023-10-18 13:53:58
כלב,טיל נגד טנקים,90,0.81,2023-10-19 04:18:24
צהובה,בסיס צה״ל,96,0.21,2023-10-24 11:11:24
כלב,קו דיוח 897,2,0.76,2023-10-10 01:10:54
שחור,איסמעיל הנייה,100,0.62,2023-10-09 06:08:36
מחצבה,טיל בליסטי,17,0.38,2023-10-17 20:25:27
