Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
דובדבן,רפיח,74,0.64,2023-10-16 15:33:19
שחור,נשק,44,0.83,2023-10-17 06:07:39
עץ,קסאם,42,0.63,2023-10-09 23:20:17
שחור,רימונים,13,0.45,2023-10-28 09:36:05
בודד,אקדח,46,0.56,2023-10-15 21:16:51
עץ,קו דיוח 453,34,0.67,2023-10-15 23:12:16
עץ,ג׳יפ,72,0.48,2023-10-20 06:34:48
תפוז,אקדח,63,0.61,2023-10-07 09:12:59
צהובה,רימונים,84,0.22,2023-10-12 09:22:32
שפן,קסאם,57,0.87,2023-10-08 12:43:26
פטריה,רקטה,43,0.8,2023-10-17 02:44:09
כלב,קו דיוח 162,92,0.22,2023-10-29 06:30:25
תפוז,חיילים,47,0.17,2023-10-18 17:58:07
פטריה,ג׳יפ,9,0.88,2023-10-28 12:20:19
תפוז,רקטה,89,0.65,2023-10-28 15:54:51
תפוז,קו דיוח 162,20,0.15,2023-10-07 06:25:04
חמניות,תחמושת,76,0.56,2023-10-16 09:42:52
שחור,קסאם,47,0.25,2023-10-09 10:47:56
פיסטוק,ג׳יפ,69,0.6,2023-10-09 18:42:37
תפוז,מוחמד דף,15,0.15,2023-10-10 08:43:16
כלב,איסמעיל הנייה,95,0.15,2023-10-20 06:46:40
צהובה,קו דיוח 162,24,0.79,2023-10-20 19:00:46
עוגה,קו דיוח 162,27,0.79,2023-10-18 16:59:07
צהובה,מוחמד דף,22,0.22,2023-10-25 23:59:54
דובדבן,טיל בליסטי,37,0.58,2023-10-28 02:06:20
צהובה,רימון,90,0.45,2023-10-23 09:30:01
חמניות,איסמעיל הנייה,8,0.28,2023-10-26 15:52:53
