Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
פטריה,נשק,97,0.75,2023-10-29 08:09:09
צהובה,מוחמד דף,35,0.41,2023-10-29 02:19:04
פיסטוק,ג׳בליה,86,0.74,2023-10-29 18:23:34
שחור,קו דיוח 897,47,0.24,2023-10-24 10:24:46
שחור,קו דיוח 453,14,0.2,2023-10-26 14:47:47
דובדבן,טיל נגד טנקים,14,0.4,2023-10-17 04:06:04
מחצבה,רפיח,3,0.6,2023-10-16 04:05:29
דובדבן,טיל נגד טנקים,53,0.26,2023-10-12 14:32:45
ציפור,קסאם,36,0.56,2023-10-27 23:09:27
שפן,עזה,34,0.53,2023-10-21 00:05:19
תפוז,טיל נגד טנקים,31,0.18,2023-10-17 09:35:35
שפן,טיל בליסטי,39,0.73,2023-10-17 20:45:09
פטריה,קו דיוח 162,28,0.54,2023-10-08 13:54:46
עוגה,רפיח,54,0.59,2023-10-09 04:39:04
פטריה,רובה,24,0.24,2023-10-20 14:12:32
פטריה,טיל בליסטי,67,0.15,2023-10-25 17:20:31
פיסטוק,ג׳יפ,69,0.23,2023-10-12 00:46:17
פיסטוק,טיל נגד מטוסים,89,0.45,2023-10-18 20:12:13
מחצבה,רימונים,63,0.8,2023-10-09 21:29:30
דובדבן,נשק,13,0.25,2023-10-19 02:02:58
חמניות,קסאם,99,0.77,2023-10-10 07:52:28
עוגה,קו דיוח 453,2,0.4,2023-10-19 21:50:03
עץ,רובה,17,0.84,2023-10-17 01:29:43
חמניות,קו דיוח 897,35,0.33,2023-10-13 10:41:58
תפוז,קו דיוח 162,76,0.49,2023-10-28 06:10:14
חמניות,רימון,78,0.74,2023-10-21 12:17:48
תפוז,בסיס צה״ל,61,0.37,2023-10-13 12:26:44
בודד,טיל נגד מטוסים,87,0.33,2023-10-24 15:24:50
צהובה,ג׳בליה,35,0.16,2023-10-24 06:22:37
בודד,חיילים,35,0.44,2023-10-28 13:38:41
פיסטוק,רקטה,15,0.7,2023-10-24 13:16:20
קודקוד,בסיס צה״ל,10,0.74,2023-10-09 21:32:42
עוגה,ג׳יפ,14,0.78,2023-10-16 00:22:27
פיסטוק,טיל בליסטי,53,0.25,2023-10-11 15:15:13
פיסטוק,קסאם,84,0.54,2023-10-12 09:25:25
עוגה,ג׳יפ,81,0.1,2023-10-25 20:37:30
שפן,נשק,4,0.84,2023-10-22 12:33:41
פיסטוק,תחמושת,65,0.81,2023-10-19 00:55:36
שחור,איסמעיל הנייה,39,0.48,2023-10-11 23:07:53
מחצבה,איסמעיל הנייה,95,0.7,2023-10-20 03:39:13
שפן,טיל בליסטי,3,0.45,2023-10-07 12:20:37
בודד,ג׳יפ,57,0.35,2023-10-15 19:06:21
בודד,טיל בליסטי,30,0.8,2023-10-21 01:29:57
פטריה,טיל בליסטי,73,0.71,2023-10-14 21:39:47
מחצבה,תחמושת,94,0.62,2023-10-22 12:03:01
