Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
פיסטוק,מוחמד דף,41,0.41,2023-10-20 05:58:44
פיסטוק,הגבול הדרומי,27,0.86,2023-10-15 17:55:52
שחור,ג׳יפ,17,0.26,2023-10-24 16:27:24
תפוז,ג׳יפ,88,0.67,2023-10-18 18:42:23
שחור,איסמעיל הנייה,51,0.61,2023-10-26 07:32:41
עוגה,טיל נגד מטוסים,75,0.2,2023-10-07 11:21:14
קודקוד,ג׳יפ,46,0.46,2023-10-15 01:47:11
פיסטוק,חיילים,75,0.88,2023-10-15 19:54:19
ציפור,בסיס צה״ל,45,0.75,2023-10-14 07:32:17
פיסטוק,רימון,38,0.19,2023-10-07 02:56:55
קודקוד,רפיח,48,0.44,2023-10-17 22:11:58
קודקוד,בסיס צה״ל,71,0.74,2023-10-09 01:46:45
עץ,קו דיוח 453,6,0.16,2023-10-19 22:46:47
פיסטוק,הגבול הדרומי,49,0.6,2023-10-17 07:04:40
שפן,קו דיוח 897,61,0.19,2023-10-24 16:23:33
תפוז,קו דיוח 162,89,0.22,2023-10-10 00:23:37
כלב,אקדח,49,0.43,2023-10-20 03:07:31
כלב,רובה,8,0.48,2023-10-18 02:00:55
עץ,נשק,56,0.6,2023-10-29 10:21:21
בודד,חיילים,33,0.76,2023-10-08 13:54:39
דובדבן,רובה,84,0.23,2023-10-27 21:22:26
בודד,קו דיוח 453,62,0.49,2023-10-11 20:08:01
ציפור,טיל בליסטי,77,0.55,2023-10-12 13:53:42
פיסטוק,טיל בליסטי,20,0.58,2023-10-08 22:48:19
קודקוד,עזה,63,0.69,2023-10-23 16:20:03
ציפור,קו דיוח 162,65,0.18,2023-10-21 11:11:51
כלב,ג׳יפ,98,0.72,2023-10-07 07:01:29
ציפור,תחמושת,8,0.62,2023-10-09 06:21:44
פיסטוק,נשק,70,0.49,2023-10-12 17:57:20
פטריה,רפיח,77,0.11,2023-10-21 16:00:04
עץ,נשק,2,0.4,2023-10-18 20:55:34
כלב,איסמעיל הנייה,73,0.84,2023-10-28 22:29:27
בודד,רובה,47,0.21,2023-10-14 12:55:49
דובדבן,קסאם,16,0.75,2023-10-08 14:11:42
חמניות,רימון,18,0.62,2023-10-16 02:16:10
מחצבה,בסיס צה״ל,28,0.22,2023-10-14 12:37:21
דובדבן,ג׳בליה,96,0.45,2023-10-21 09:35:57
קודקוד,קסאם,79,0.76,2023-10-22 23:16:02
תפוז,ג׳יפ,32,0.45,2023-10-20 15:43:58
שפן,אקדח,92,0.58,2023-10-24 11:41:21
דובדבן,קו דיוח 897,11,0.15,2023-10-09 11:40:37
שחור,תחמושת,91,0.49,2023-10-10 22:11:53
בודד,טיל בליסטי,83,0.19,2023-10-26 01:21:51
פטריה,נשק,82,0.86,2023-10-21 16:50:10
ציפור,נשק,1,0.69,2023-10-23 00:04:09
כלב,רקטה,50,0.11,2023-10-08 01:25:30
ציפור,טיל נגד טנקים,30,0.55,2023-10-17 12:27:46
פיסטוק,טיל נגד טנקים,79,0.2,2023-10-16 03:18:49
ציפור,תחמושת,100,0.67,2023-10-17 23:10:07
כלב,טיל בליסטי,74,0.18,2023-10-22 14:11:16
שפן,מוחמד דף,10,0.37,2023-10-11 02:28:28
כלב,רפיח,79,0.48,2023-10-13 13:05:50
פיסטוק,רפיח,84,0.48,2023-10-12 19:08:53
דובדבן,ג׳בליה,14,0.64,2023-10-19 10:47:24
דובדבן,מוחמד דף,77,0.55,2023-10-20 00:38:40
צהובה,רפיח,36,0.34,2023-10-20 11:45:46
פיסטוק,תחמושת,42,0.87,2023-10-20 23:13:56
מחצבה,רקטה,16,0.11,2023-10-09 00:05:28
בודד,קסאם,89,0.57,2023-10-19 18:21:16
חמניות,רקטה,33,0.58,2023-10-12 14:42:01
כלב,טיל נגד מטוסים,86,0.75,2023-10-17 00:53:48
עוגה,בסיס צה״ל,22,0.36,2023-10-16 03:32:25
