Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
חמניות,נשק,30,0.46,2023-10-20 11:50:29
פיסטוק,טיל בליסטי,74,0.86,2023-10-29 21:43:16
כלב,חיילים,1,0.28,2023-10-09 22:57:58
מחצבה,רובה,97,0.78,2023-10-07 23:37:12
מחצבה,טיל בליסטי,20,0.84,2023-10-08 18:41:32
מחצבה,ג׳יפ,17,0.77,2023-10-13 17:52:29
פיסטוק,קו דיוח 897,70,0.62,2023-10-22 18:17:57
פיסטוק,קו דיוח 897,24,0.33,2023-10-08 04:54:22
פטריה,טיל נגד טנקים,42,0.48,2023-10-21 14:57:37
דובדבן,קו דיוח 162,55,0.16,2023-10-22 19:25:38
עץ,טיל נגד מטוסים,21,0.14,2023-10-11 02:35:16
בודד,רקטה,87,0.62,2023-10-24 11:20:57
שפן,איסמעיל הנייה,56,0.26,2023-10-12 08:30:50
שפן,קו דיוח 162,20,0.15,2023-10-12 14:24:34
צהובה,רימון,63,0.37,2023-10-22 19:07:21
בודד,איסמעיל הנייה,7,0.36,2023-10-27 15:48:29
דובדבן,טיל בליסטי,87,0.25,2023-10-16 05:33:12
תפוז,עזה,18,0.27,2023-10-21 15:17:42
שפן,אקדח,36,0.73,2023-10-12 18:13:10
צהובה,ג׳בליה,48,0.13,2023-10-09 15:21:15
תפוז,טיל נגד טנקים,73,0.43,2023-10-26 02:41:23
שפן,טיל נגד מטוסים,25,0.28,2023-10-20 22:05:49
תפוז,בסיס צה״ל,54,0.83,2023-10-25 03:34:08
בודד,קסאם,4,0.84,2023-10-09 20:10:05
עוגה,רקטה,42,0.84,2023-10-22 10:41:20
פיסטוק,נשק,50,0.23,2023-10-29 19:10:59
שפן,טיל נגד מטוסים,41,0.58,2023-10-18 17:15:32
תפוז,קו דיוח 453,19,0.41,2023-10-07 22:12:20
שחור,בסיס צה״ל,20,0.72,2023-10-18 20:21:06
צהובה,אקדח,19,0.74,2023-10-26 20:20:31
ציפור,רובה,93,0.7,2023-10-18 10:00:42
בודד,טיל נגד טנקים,8,0.69,2023-10-19 08:52:57
בודד,ג׳בליה,41,0.86,2023-10-15 00:03:36
חמניות,רובה,29,0.63,2023-10-11 20:49:02
צהובה,קו דיוח 162,45,0.61,2023-10-08 23:44:53
ציפור,רובה,3,0.7,2023-10-29 06:35:19
קודקוד,רובה,47,0.47,2023-10-29 12:28:16
בודד,טיל נגד מטוסים,29,0.81,2023-10-08 01:09:22
עץ,טיל בליסטי,58,0.5,2023-10-09 05:49:11
חמניות,ג׳בליה,31,0.5,2023-10-22 20:47:44
דובדבן,תחמושת,93,0.55,2023-10-08 20:51:01
קודקוד,עזה,35,0.71,2023-10-22 00:26:05
בודד,קו דיוח 897,26,0.31,2023-10-18 16:15:27
פיסטוק,ג׳בליה,65,0.41,2023-10-19 12:45:36
בודד,תחמושת,1,0.27,2023-10-25 07:00:17
תפוז,קו דיוח 162,91,0.41,2023-10-07 22:51:07
כלב,אקדח,84,0.29,2023-10-08 22:56:38
תפוז,נשק,49,0.33,2023-10-08 05:29:54
שפן,רובה,72,0.18,2023-10-12 09:27:26
שפן,רימונים,20,0.68,2023-10-13 08:29:38
דובדבן,מוחמד דף,15,0.79,2023-10-10 00:08:02
דובדבן,טיל בליסטי,12,0.46,2023-10-24 20:36:45
צהובה,מוחמד דף,50,0.87,2023-10-18 07:49:19
קודקוד,הגבול הדרומי,46,0.57,2023-10-15 15:43:18
