Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
קודקוד,ג׳יפ,62,0.39,2023-10-18 03:02:51
עוגה,קו דיוח 162,11,0.72,2023-10-13 05:00:53
דובדבן,רפיח,79,0.32,2023-10-21 21:19:51
עוגה,רימון,46,0.8,2023-10-28 23:02:48
צהובה,קסאם,14,0.86,2023-10-27 19:21:04
כלב,מוחמד דף,9,0.76,2023-10-15 09:32:03
בודד,קסאם,60,0.7,2023-10-29 03:50:11
כלב,רימונים,78,0.46,2023-10-26 11:20:25
פטריה,רימונים,81,0.37,2023-10-14 00:56:33
תפוז,חיילים,4,0.35,2023-10-19 18:59:49
תפוז,מוחמד דף,26,0.71,2023-10-15 01:13:31
בודד,רימונים,92,0.84,2023-10-20 08:48:54
קודקוד,טיל נגד מטוסים,95,0.75,2023-10-19 15:55:39
עוגה,נשק,80,0.72,2023-10-18 23:22:42
מחצבה,רפיח,17,0.49,2023-10-25 12:47:55
עץ,נשק,33,0.65,2023-10-26 10:10:46
דובדבן,טיל נגד מטוסים,39,0.13,2023-10-19 05:31:03
שחור,ג׳יפ,18,0.49,2023-10-07 22:21:51
כלב,אקדח,42,0.57,2023-10-27 03:03:30
פטריה,איסמעיל הנייה,45,0.37,2023-10-15 05:16:04
פיסטוק,רקטה,7,0.59,2023-10-24 20:50:36
עוגה,טיל נגד טנקים,5,0.86,2023-10-08 09:44:47
עוגה,תחמושת,79,0.5,2023-10-08 22:58:57
מחצבה,אקדח,4,0.3,2023-10-24 22:01:35
שחור,נשק,37,0.15,2023-10-22 16:14:08
שפן,רימון,28,0.68,2023-10-16 15:20:31
דובדבן,חיילים,77,0.32,2023-10-17 03:12:15
צהובה,אקדח,27,0.87,2023-10-29 14:30:55
ציפור,רקטה,48,0.23,2023-10-23 13:06:57
בודד,הגבול הדרומי,80,0.52,2023-10-27 09:54:22
דובדבן,הגבול הדרומי,59,0.62,2023-10-24 22:35:03
מחצבה,טיל נגד טנקים,9,0.44,2023-10-07 03:56:28
פטריה,תחמושת,26,0.52,2023-10-28 21:17:39
כלב,איסמעיל הנייה,4,0.49,2023-10-26 12:10:48
עץ,מוחמד דף,46,0.82,2023-10-18 04:48:32
פטריה,טיל נגד טנקים,82,0.38,2023-10-23 20:23:42
תפוז,ג׳יפ,17,0.83,2023-10-14 16:35:16
פטריה,קו דיוח 162,13,0.24,2023-10-11 01:11:11
צהובה,קו דיוח 453,4,0.14,2023-10-26 22:58:58
עץ,טיל נגד מטוסים,15,0.68,2023-10-12 18:08:53
קודקוד,טיל נגד טנקים,45,0.33,2023-10-17 02:02:38
פיסטוק,קו דיוח 162,81,0.11,2023-10-14 13:54:50
צהובה,רובה,84,0.65,2023-10-12 17:01:37
