Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
צהובה,קו דיוח 453,42,0.79,2023-10-17 13:01:56
קודקוד,רימונים,61,0.59,2023-10-19 04:32:18
עץ,עזה,23,0.6,2023-10-27 22:25:09
ציפור,רובה,83,0.75,2023-10-14 03:21:24
חמניות,עזה,100,0.31,2023-10-29 08:21:32
חמניות,רימונים,12,0.13,2023-10-12 12:16:45
פטריה,אקדח,88,0.34,2023-10-13 10:09:39
עוגה,קסאם,29,0.31,2023-10-08 07:28:25
חמניות,רימונים,57,0.14,2023-10-11 10:02:10
ציפור,טיל נגד טנקים,51,0.41,2023-10-21 23:49:12
כלב,טיל נגד מטוסים,99,0.25,2023-10-16 02:49:57
מחצבה,רימון,42,0.31,2023-10-21 17:56:59
שחור,תחמושת,37,0.68,2023-10-26 01:09:08
מחצבה,נשק,15,0.85,2023-10-26 23:24:41
חמניות,רקטה,22,0.24,2023-10-27 03:38:50
פיסטוק,קו דיוח 162,66,0.25,2023-10-24 20:07:17
חמניות,טיל נגד טנקים,84,0.57,2023-10-13 05:18:08
תפוז,חיילים,18,0.88,2023-10-26 12:17:16
פיסטוק,קו דיוח 162,99,0.3,2023-10-20 21:08:59
קודקוד,טיל נגד מטוסים,48,0.6,2023-10-21 05:45:47
קודקוד,אקדח,57,0.81,2023-10-21 02:35:45
תפוז,טיל נגד טנקים,90,0.42,2023-10-27 19:25:25
קודקוד,טיל בליסטי,81,0.54,2023-10-09 15:48:37
פטריה,בסיס צה״ל,23,0.19,2023-10-23 23:44:13
כלב,רימונים,51,0.73,2023-10-21 12:41:10
שפן,נשק,75,0.5,2023-10-29 01:01:43
שפן,ג׳יפ,13,0.74,2023-10-08 01:02:55
צהובה,קו דיוח 453,82,0.55,2023-10-11 03:20:54
כלב,ג׳בליה,62,0.3,2023-10-28 20:31:22
בודד,איסמעיל הנייה,9,0.37,2023-10-09 12:10:50
פיסטוק,איסמעיל הנייה,56,0.81,2023-10-10 01:34:07
ציפור,עזה,68,0.89,2023-10-23 21:15:58
שפן,טיל נגד מטוסים,6,0.26,2023-10-27 00:37:33
תפוז,רפיח,84,0.74,2023-10-25 14:24:35
עץ,ג׳בליה,57,0.36,2023-10-22 21:31:48
עוגה,רקטה,10,0.88,2023-10-23 18:06:45
עוגה,נשק,19,0.89,2023-10-28 09:11:20
ציפור,קו דיוח 897,3,0.4,2023-10-09 06:22:32
קודקוד,קו דיוח 453,92,0.67,2023-10-13 15:19:45
שחור,בסיס צה״ל,65,0.75,2023-10-21 09:45:14
קודקוד,רימון,27,0.7,2023-10-23 05:04:14
עוגה,הגבול הדרומי,100,0.13,2023-10-08 23:26:05
עוגה,אקדח,28,0.73,2023-10-11 21:09:32
מחצבה,קו דיוח 162,81,0.48,2023-10-25 11:31:25
עץ,רימונים,4,0.12,2023-10-07 22:43:41
ציפור,הגבול הדרומי,26,0.37,2023-10-29 12:48:16
שחור,נשק,9,0.57,2023-10-13 23:32:50
מחצבה,אקדח,42,0.48,2023-10-13 13:32:39
חמניות,מוחמד דף,98,0.57,2023-10-28 03:53:13
מחצבה,איסמעיל הנייה,73,0.43,2023-10-21 19:31:52
עוגה,עזה,1,0.56,2023-10-25 17:48:21
כלב,מוחמד דף,68,0.17,2023-10-08 22:40:04
צהובה,רימונים,35,0.24,2023-10-26 15:40:42
צהובה,ג׳יפ,59,0.22,2023-10-08 17:34:47
שחור,קסאם,56,0.25,2023-10-17 22:43:42
