Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
פיסטוק,איסמעיל הנייה,18,0.51,2023-10-26 11:54:09
פטריה,בסיס צה״ל,36,0.84,2023-10-25 11:39:35
כלב,רפיח,72,0.15,2023-10-14 05:16:01
ציפור,רימונים,83,0.58,2023-10-26 17:34:56
צהובה,טיל נגד מטוסים,50,0.51,2023-10-27 14:10:50
חמניות,תחמושת,85,0.84,2023-10-23 11:06:42
שפן,טיל נגד מטוסים,27,0.33,2023-10-07 02:10:23
שפן,הגבול הדרומי,2,0.22,2023-10-18 09:00:39
עץ,מוחמד דף,9,0.62,2023-10-20 02:07:37
מחצבה,תחמושת,20,0.58,2023-10-22 04:46:10
ציפור,אקדח,86,0.77,2023-10-27 01:20:31
פטריה,הגבול הדרומי,2,0.44,2023-10-24 07:32:28
