Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
שחור,אקדח,100,0.47,2023-10-20 20:13:58
מחצבה,תחמושת,14,0.49,2023-10-14 18:39:04
פיסטוק,בסיס צה״ל,17,0.5,2023-10-19 09:20:30
עוגה,ג׳יפ,40,0.8,2023-10-13 22:10:08
קודקוד,מוחמד דף,95,0.44,2023-10-22 04:12:35
צהובה,רקטה,70,0.75,2023-10-09 16:26:45
ציפור,טיל נגד טנקים,91,0.13,2023-10-10 20:46:33
שחור,רקטה,46,0.1,2023-10-13 16:54:25
פטריה,חיילים,96,0.87,2023-10-16 13:55:14
כלב,הגבול הדרומי,2,0.2,2023-10-07 03:13:46
פטריה,רימונים,28,0.15,2023-10-11 23:54:15
פיסטוק,בסיס צה״ל,50,0.47,2023-10-23 15:47:48
