Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
תפוז,טיל בליסטי,48,0.14,2023-10-26 06:00:38
קודקוד,הגבול הדרומי,16,0.58,2023-10-17 14:20:33
צהובה,אקדח,51,0.78,2023-10-19 14:40:59
עץ,טיל בליסטי,54,0.44,2023-10-23 14:46:49
דובדבן,קו דיוח 453,11,0.86,2023-10-20 17:21:41
בודד,בסיס צה״ל,58,0.24,2023-10-18 17:33:55
קודקוד,קו דיוח 453,19,0.28,2023-10-27 21:20:08
כלב,הגבול הדרומי,24,0.66,2023-10-25 06:32:47
חמניות,עזה,38,0.11,2023-10-28 06:19:49
צהובה,רובה,9,0.7,2023-10-26 03:31:57
שחור,הגבול הדרומי,88,0.11,2023-10-25 14:28:19
שפן,ג׳בליה,34,0.16,2023-10-24 17:23:27
כלב,רקטה,52,0.42,2023-10-16 11:58:40
חמניות,נשק,69,0.35,2023-10-24 21:43:35
פטריה,קו דיוח 453,100,0.81,2023-10-08 03:00:18
דובדבן,רובה,90,0.84,2023-10-20 05:15:10
שחור,איסמעיל הנייה,93,0.88,2023-10-21 06:26:52
פטריה,רימונים,90,0.25,2023-10-16 14:38:09
פיסטוק,חיילים,18,0.39,2023-10-12 02:11:29
מחצבה,נשק,19,0.78,2023-10-28 22:47:55
בודד,ג׳בליה,75,0.75,2023-10-24 05:55:19
עוגה,קסאם,18,0.64,2023-10-17 03:37:13
פטריה,טיל נגד טנקים,82,0.74,2023-10-22 19:49:03
תפוז,אקדח,34,0.44,2023-10-21 17:06:38
עץ,עזה,86,0.49,2023-10-20 02:59:03
שחור,רקטה,91,0.48,2023-10-13 15:05:28
תפוז,קו דיוח 162,19,0.38,2023-10-13 07:05:36
צהובה,בסיס צה״ל,76,0.23,2023-10-11 00:27:45
צהובה,מוחמד דף,85,0.77,2023-10-20 07:44:42
פיסטוק,קו דיוח 897,55,0.88,2023-10-10 03:26:01
עוגה,נשק,6,0.62,2023-10-14 16:49:28
ציפור,עזה,63,0.38,2023-10-07 17:06:31
צהובה,ג׳בליה,78,0.52,2023-10-22 14:33:25
עץ,טיל בליסטי,23,0.89,2023-10-28 09:49:11
פיסטוק,רימון,27,0.43,2023-10-28 23:19:25
תפוז,חיילים,55,0.15,2023-10-18 10:07:58
דובדבן,קו דיוח 897,58,0.22,2023-10-23 15:16:27
עץ,בסיס צה״ל,60,0.76,2023-10-24 17:58:36
בודד,עזה,26,0.52,2023-10-14 19:31:25
פיסטוק,בסיס צה״ל,87,0.79,2023-10-22 06:58:36
שפן,איסמעיל הנייה,18,0.19,2023-10-27 16:21:10
עץ,רימון,66,0.32,2023-10-16 01:01:26
דובדבן,טיל נגד מטוסים,62,0.7,2023-10-18 09:07:18
עוגה,חיילים,47,0.72,2023-10-28 07:50:36
כלב,קו דיוח 453,63,0.62,2023-10-16 23:11:46
ציפור,הגבול הדרומי,51,0.52,2023-10-28 18:41:41
פיסטוק,איסמעיל הנייה,38,0.39,2023-10-13 13:22:41
פיסטוק,איסמעיל הנייה,45,0.59,2023-10-29 07:51:39
שפן,טיל נגד מטוסים,12,0.19,2023-10-29 21:06:16
מחצבה,קו דיוח 897,76,0.25,2023-10-26 03:12:47
מחצבה,תחמושת,49,0.31,2023-10-24 07:39:08
פטריה,רקטה,65,0.26,2023-10-16 19:15:47
פיסטוק,רובה,80,0.68,2023-10-14 06:54:49
שחור,איסמעיל הנייה,36,0.27,2023-10-29 17:36:29
תפוז,טיל בליסטי,67,0.41,2023-10-26 17:34:01
ציפור,תחמושת,7,0.58,2023-10-29 03:34:36
קודקוד,רפיח,3,0.5,2023-10-17 07:29:45
עוגה,הגבול הדרומי,58,0.71,2023-10-21 09:44:20
פיסטוק,בסיס צה״ל,65,0.85,2023-10-07 02:51:10
שפן,קו דיוח 897,96,0.14,2023-10-23 10:55:52
חמניות,טיל נגד מטוסים,74,0.89,2023-10-16 14:04:56
תפוז,ג׳בליה,71,0.34,2023-10-14 23:18:02
תפוז,הגבול הדרומי,2,0.68,2023-10-18 00:04:02
מחצבה,קו דיוח 453,8,0.75,2023-10-25 09:46:45
שפן,קסאם,10,0.49,2023-10-22 19:02:10
קודקוד,רפיח,40,0.77,2023-10-25 13:12:53
דובדבן,בסיס צה״ל,100,0.33,2023-10-22 13:37:13
פיסטוק,חיילים,90,0.79,2023-10-12 18:58:45
