Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
ציפור,קו דיוח 897,75,0.29,2023-10-22 11:42:14
בודד,קו דיוח 162,35,0.2,2023-10-26 15:47:04
ציפור,איסמעיל הנייה,87,0.82,2023-10-27 09:20:39
בודד,הגבול הדרומי,28,0.35,2023-10-11 11:41:09
פטריה,קו דיוח 897,45,0.78,2023-10-22 02:55:02
דובדבן,נשק,15,0.6,2023-10-15 16:16:54
תפוז,חיילים,9,0.48,2023-10-24 11:04:19
בודד,ג׳בליה,16,0.88,2023-10-18 12:08:19
מחצבה,רקטה,86,0.42,2023-10-17 23:30:05
שחור,קו דיוח 162,58,0.49,2023-10-20 23:40:18
שחור,קו דיוח 897,67,0.22,2023-10-10 02:18:53
פטריה,ג׳יפ,88,0.12,2023-10-26 23:18:36
פטריה,רימון,15,0.54,2023-10-29 02:22:00
קודקוד,רובה,18,0.63,2023-10-13 23:16:21
פטריה,ג׳יפ,89,0.73,2023-10-18 15:49:05
שחור,אקדח,100,0.87,2023-10-14 14:24:45
שפן,רובה,70,0.68,2023-10-17 21:56:05
שחור,טיל נגד טנקים,6,0.67,2023-10-07 18:15:21
שחור,מוחמד דף,21,0.75,2023-10-17 03:43:42
דובדבן,אקדח,29,0.4,2023-10-23 02:31:37
דובדבן,קו דיוח 897,7,0.45,2023-10-12 03:42:45
שפן,הגבול הדרומי,10,0.84,2023-10-14 22:12:33
עץ,טיל בליסטי,94,0.66,2023-10-08 09:03:02
בודד,איסמעיל הנייה,49,0.21,2023-10-25 11:14:44
פיסטוק,עזה,7,0.55,2023-10-22 04:15:12
צהובה,טיל נגד טנקים,25,0.88,2023-10-22 13:51:24
קודקוד,קו דיוח 162,73,0.37,2023-10-11 01:05:20
חמניות,נשק,3,0.6,2023-10-15 16:22:35
עץ,תחמושת,2,0.36,2023-10-18 17:58:52
תפוז,רפיח,13,0.16,2023-10-14 00:42:04
שחור,קו דיוח 897,3,0.46,2023-10-23 08:32:42
חמניות,קו דיוח 162,65,0.5,2023-10-18 12:56:35
צהובה,נשק,71,0.52,2023-10-10 20:18:26
פטריה,קו דיוח 162,81,0.36,2023-10-10 14:47:20
תפוז,נשק,43,0.37,2023-10-29 18:31:53
בודד,אקדח,41,0.32,2023-10-23 11:25:34
עוגה,רקטה,39,0.22,2023-10-15 09:15:59
חמניות,קסאם,70,0.56,2023-10-19 02:46:25
