Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
תפוז,בסיס צה״ל,11,0.55,2023-10-14 21:49:41
קודקוד,תחמושת,24,0.66,2023-10-15 08:32:25
תפוז,טיל נגד מטוסים,20,0.63,2023-10-28 06:31:31
פטריה,נשק,93,0.45,2023-10-15 05:11:09
כלב,תחמושת,57,0.44,2023-10-20 09:36:41
חמניות,אקדח,28,0.68,2023-10-11 02:45:01
מחצבה,חיילים,33,0.29,2023-10-07 04:57:09
פיסטוק,ג׳יפ,4,0.63,2023-10-19 23:59:00
עץ,אקדח,64,0.5,2023-10-11 23:08:31
חמניות,רקטה,94,0.35,2023-10-25 04:19:21
פיסטוק,בסיס צה״ל,60,0.86,2023-10-25 15:25:20
עוגה,הגבול הדרומי,66,0.68,2023-10-21 05:04:10
