Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
דובדבן,קו דיוח 897,81,0.64,2023-10-28 16:11:24
צהובה,קסאם,75,0.3,2023-10-26 04:16:37
עוגה,רובה,39,0.16,2023-10-19 03:01:29
פטריה,ג׳בליה,44,0.64,2023-10-29 20:37:08
קודקוד,עזה,5,0.37,2023-10-18 22:00:00
פטריה,טיל נגד טנקים,97,0.2,2023-10-23 12:58:12
כלב,רובה,38,0.5,2023-10-29 21:34:22
כלב,תחמושת,34,0.77,2023-10-10 02:21:44
פיסטוק,עזה,11,0.84,2023-10-16 05:03:07
כלב,רפיח,39,0.86,2023-10-08 14:37:24
שחור,רימון,95,0.44,2023-10-27 10:43:29
פטריה,טיל בליסטי,58,0.43,2023-10-26 21:30:07
שפן,עזה,24,0.89,2023-10-12 09:43:07
צהובה,טיל נגד טנקים,60,0.8,2023-10-21 18:59:00
ציפור,אקדח,34,0.63,2023-10-20 23:35:40
חמניות,איסמעיל הנייה,6,0.61,2023-10-07 16:11:56
תפוז,עזה,42,0.88,2023-10-12 17:28:08
מחצבה,רימונים,66,0.79,2023-10-25 01:25:45
צהובה,חיילים,15,0.22,2023-10-18 10:06:13
פיסטוק,רובה,68,0.56,2023-10-11 04:56:38
ציפור,רימונים,80,0.2,2023-10-25 07:07:33
קודקוד,תחמושת,5,0.49,2023-10-16 07:52:36
מחצבה,ג׳יפ,10,0.31,2023-10-25 00:59:13
שחור,חיילים,60,0.46,2023-10-13 07:31:51
עוגה,אקדח,70,0.7,2023-10-16 00:14:32
שחור,בסיס צה״ל,85,0.3,2023-10-09 23:02:46
שפן,טיל בליסטי,97,0.72,2023-10-28 14:32:52
עץ,טיל נגד מטוסים,5,0.74,2023-10-20 14:26:43
פיסטוק,קו דיוח 897,20,0.57,2023-10-12 03:37:24
תפוז,עזה,14,0.17,2023-10-27 01:32:14
עוגה,טיל נגד טנקים,75,0.27,2023-10-18 01:59:29
בודד,חיילים,55,0.61,2023-10-12 13:05:51
שחור,הגבול הדרומי,8,0.89,2023-10-19 12:19:30
פיסטוק,בסיס צה״ל,86,0.8,2023-10-28 19:37:47
פטריה,איסמעיל הנייה,55,0.44,2023-10-19 05:51:59
בודד,תחמושת,29,0.87,2023-10-22 02:42:01
פטריה,עזה,37,0.38,2023-10-20 05:42:15
בודד,רימונים,99,0.83,2023-10-12 05:56:31
חמניות,טיל נגד מטוסים,8,0.38,2023-10-11 11:29:14
פטריה,רפיח,55,0.83,2023-10-13 21:14:58
עץ,עזה,18,0.85,2023-10-26 03:54:36
קודקוד,אקדח,22,0.57,2023-10-28 06:24:04
כלב,טיל בליסטי,13,0.66,2023-10-15 01:14:19
עוגה,ג׳בליה,35,0.76,2023-10-21 11:37:51
שפן,רקטה,26,0.34,2023-10-26 09:19:03
דובדבן,רקטה,27,0.66,2023-10-24 15:25:34
שפן,הגבול הדרומי,82,0.81,2023-10-07 04:37:47
בודד,מוחמד דף,16,0.41,2023-10-25 22:48:16
פיסטוק,אקדח,79,0.6,2023-10-07 07:33:45
קודקוד,טיל בליסטי,27,0.84,2023-10-29 22:10:24
תפוז,רימונים,23,0.46,2023-10-08 00:40:33
חמניות,רימונים,53,0.68,2023-10-24 19:49:52
צהובה,חיילים,56,0.43,2023-10-13 19:54:13
