Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
פיסטוק,מוחמד דף,21,0.46,2023-10-28 19:55:46
מחצבה,איסמעיל הנייה,32,0.11,2023-10-24 22:41:05
פטריה,ג׳יפ,78,0.61,2023-10-28 10:16:34
קודקוד,הגבול הדרומי,93,0.72,2023-10-14 02:54:44
כלב,איסמעיל הנייה,26,0.4,2023-10-11 11:34:35
שחור,בסיס צה״ל,97,0.72,2023-10-28 13:07:57
שחור,מוחמד דף,82,0.57,2023-10-10 01:37:44
שחור,טיל נגד טנקים,28,0.68,2023-10-11 11:40:14
ציפור,רובה,15,0.4,2023-10-14 22:34:04
כלב,ג׳בליה,7,0.22,2023-10-26 11:59:39
עוגה,קסאם,33,0.86,2023-10-10 02:43:59
עוגה,ג׳יפ,13,0.75,2023-10-19 09:24:08
תפוז,קו דיוח 897,80,0.32,2023-10-29 08:49:25
מחצבה,הגבול הדרומי,90,0.74,2023-10-12 06:59:36
שחור,נשק,64,0.55,2023-10-27 12:53:21
שפן,קו דיוח 162,85,0.23,2023-10-18 05:12:44
חמניות,חיילים,76,0.6,2023-10-23 18:25:05
שחור,רימון,63,0.6,2023-10-07 00:26:03
מחצבה,חיילים,43,0.63,2023-10-07 18:07:48
חמניות,הגבול הדרומי,23,0.34,2023-10-21 06:50:21
קודקוד,קו דיוח 897,15,0.81,2023-10-24 16:14:17
עוגה,מוחמד דף,100,0.37,2023-10-09 18:52:44
דובדבן,ג׳יפ,33,0.54,2023-10-19 02:53:24
חמניות,חיילים,99,0.66,2023-10-24 22:50:45
תפוז,נשק,27,0.84,2023-10-22 18:40:04
עץ,קסאם,25,0.3,2023-10-26 13:01:42
כלב,רימונים,67,0.81,2023-10-29 02:21:33
עוגה,רפיח,15,0.59,2023-10-14 05:11:50
שפן,ג׳בליה,76,0.52,2023-10-13 11:29:54
עץ,איסמעיל הנייה,48,0.8,2023-10-17 14:07:14
מחצבה,איסמעיל הנייה,34,0.37,2023-10-26 07:33:51
חמניות,מוחמד דף,93,0.17,2023-10-14 12:42:06
פטריה,בסיס צה״ל,38,0.2,2023-10-12 19:31:40
עץ,קו דיוח 897,19,0.82,2023-10-21 04:55:11
תפוז,ג׳יפ,1,0.42,2023-10-15 10:07:27
צהובה,קו דיוח 453,5,0.61,2023-10-08 20:45:28
כלב,מוחמד דף,74,0.79,2023-10-23 10:40:18
כלב,קו דיוח 453,85,0.46,2023-10-27 05:27:28
צהובה,טיל בליסטי,15,0.55,2023-10-29 21:49:44
פטריה,קו דיוח 453,11,0.5,2023-10-28 19:13:22
קודקוד,קו דיוח 897,62,0.25,2023-10-20 06:41:28
דובדבן,רפיח,85,0.54,2023-10-13 03:55:03
בודד,בסיס צה״ל,3,0.5,2023-10-08 20:06:36
כלב,אקדח,63,0.32,2023-10-08 03:10:39
