Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
כלב,רימון,70,0.48,2023-10-26 15:05:23
עץ,טיל בליסטי,97,0.51,2023-10-21 03:33:17
תפוז,עזה,93,0.64,2023-10-22 04:49:21
שפן,חיילים,18,0.85,2023-10-07 14:47:44
ציפור,קו דיוח 453,49,0.54,2023-10-26 20:22:31
פיסטוק,נשק,28,0.25,2023-10-18 06:24:19
מחצבה,ג׳יפ,51,0.15,2023-10-11 12:49:32
עץ,קו דיוח 162,76,0.58,2023-10-22 16:24:33
שפן,הגבול הדרומי,89,0.36,2023-10-07 09:34:34
פיסטוק,קו דיוח 453,27,0.59,2023-10-29 01:14:37
צהובה,ג׳יפ,64,0.84,2023-10-16 19:23:18
קודקוד,איסמעיל הנייה,46,0.75,2023-10-24 07:45:36
ציפור,רובה,83,0.59,2023-10-18 01:49:27
שפן,עזה,71,0.14,2023-10-20 05:07:16
צהובה,רימון,86,0.43,2023-10-16 00:49:29
צהובה,טיל בליסטי,69,0.23,2023-10-23 14:29:23
ציפור,רקטה,46,0.52,2023-10-27 03:17:55
צהובה,רימונים,60,0.46,2023-10-13 17:47:30
ציפור,רקטה,25,0.66,2023-10-18 15:26:45
צהובה,טיל בליסטי,9,0.48,2023-10-15 05:02:09
כלב,רפיח,17,0.59,2023-10-10 10:57:18
דובדבן,אקדח,6,0.47,2023-10-14 04:34:29
פיסטוק,קו דיוח 162,65,0.27,2023-10-11 18:51:03
שחור,קו דיוח 897,47,0.52,2023-10-23 20:20:10
עץ,תחמושת,49,0.32,2023-10-17 01:08:29
צהובה,טיל בליסטי,63,0.81,2023-10-22 15:30:08
תפוז,תחמושת,46,0.53,2023-10-19 11:21:15
ציפור,רימונים,24,0.17,2023-10-08 16:01:05
בודד,רובה,37,0.33,2023-10-16 03:25:56
תפוז,רימונים,94,0.81,2023-10-18 23:12:57
עוגה,חיילים,28,0.63,2023-10-24 09:21:18
קודקוד,קו דיוח 162,16,0.15,2023-10-24 05:44:15
כלב,טיל נגד טנקים,95,0.77,2023-10-29 21:21:17
בודד,רימונים,19,0.82,2023-10-21 03:48:57
חמניות,רימון,93,0.64,2023-10-21 23:04:00
צהובה,חיילים,84,0.86,2023-10-09 14:37:39
עץ,רימונים,89,0.67,2023-10-24 14:59:55
כלב,אקדח,50,0.69,2023-10-18 01:47:04
עץ,קסאם,16,0.82,2023-10-15 15:50:06
