Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
תפוז,קו דיוח 162,14,0.39,2023-10-19 01:10:33
פטריה,טיל נגד מטוסים,37,0.82,2023-10-23 05:21:57
ציפור,עזה,88,0.76,2023-10-25 08:03:58
בודד,רפיח,51,0.6,2023-10-28 03:47:49
כלב,ג׳יפ,78,0.33,2023-10-26 09:43:21
צהובה,מוחמד דף,2,0.29,2023-10-26 11:01:25
תפוז,עזה,75,0.43,2023-10-15 04:38:28
מחצבה,ג׳בליה,38,0.19,2023-10-07 23:58:48
קודקוד,קסאם,76,0.22,2023-10-22 12:38:01
חמניות,טיל נגד טנקים,99,0.47,2023-10-10 08:18:36
עץ,עזה,26,0.35,2023-10-10 14:54:55
דובדבן,ג׳בליה,23,0.28,2023-10-20 11:44:36
קודקוד,קסאם,45,0.88,2023-10-15 11:40:52
שפן,קו דיוח 162,77,0.45,2023-10-11 10:06:57
מחצבה,אקדח,78,0.39,2023-10-24 09:33:09
דובדבן,רקטה,59,0.43,2023-10-08 22:34:30
שפן,רקטה,32,0.28,2023-10-16 01:52:35
בודד,מוחמד דף,26,0.41,2023-10-15 14:19:35
דובדבן,קו דיוח 453,33,0.8,2023-10-16 07:13:26
עץ,רימונים,82,0.64,2023-10-21 13:53:38
עוגה,קו דיוח 897,100,0.66,2023-10-07 23:35:32
שחור,הגבול הדרומי,62,0.78,2023-10-24 15:22:24
כלב,ג׳בליה,5,0.45,2023-10-15 02:24:50
דובדבן,עזה,58,0.78,2023-10-16 22:52:58
ציפור,מוחמד דף,24,0.9,2023-10-10 05:29:36
בודד,טיל בליסטי,74,0.7,2023-10-25 04:31:45
מחצבה,איסמעיל הנייה,93,0.7,2023-10-17 15:55:35
פטריה,רקטה,81,0.22,2023-10-28 03:33:02
דובדבן,קו דיוח 897,7,0.62,2023-10-19 19:09:32
שפן,ג׳בליה,90,0.72,2023-10-24 11:04:31
עץ,קו דיוח 162,76,0.54,2023-10-24 21:01:43
עץ,אקדח,82,0.61,2023-10-28 05:52:18
ציפור,עזה,13,0.85,2023-10-26 13:30:31
ציפור,אקדח,8,0.66,2023-10-20 23:43:22
ציפור,קו דיוח 453,90,0.42,2023-10-25 09:45:18
קודקוד,קו דיוח 453,90,0.36,2023-10-17 07:48:50
קודקוד,עזה,28,0.5,2023-10-29 15:02:08
צהובה,איסמעיל הנייה,5,0.89,2023-10-18 01:31:07
דובדבן,ג׳בליה,25,0.56,2023-10-19 20:18:35
תפוז,טיל נגד טנקים,43,0.3,2023-10-17 09:53:27
בודד,רימונים,3,0.77,2023-10-14 14:22:33
ציפור,טיל נגד טנקים,78,0.57,2023-10-22 10:10:34
פטריה,איסמעיל הנייה,65,0.87,2023-10-11 02:01:20
קודקוד,בסיס צה״ל,32,0.39,2023-10-10 13:16:12
תפוז,איסמעיל הנייה,88,0.78,2023-10-26 04:09:01
שפן,טיל בליסטי,48,0.43,2023-10-09 00:45:14
קודקוד,הגבול הדרומי,82,0.57,2023-10-11 11:52:26
בודד,טיל נגד טנקים,88,0.85,2023-10-07 04:26:20
פיסטוק,נשק,9,0.29,2023-10-11 05:14:07
דובדבן,מוחמד דף,35,0.32,2023-10-15 15:52:55
תפוז,קו דיוח 897,27,0.62,2023-10-09 08:11:56
שפן,אקדח,53,0.86,2023-10-09 23:32:50
דובדבן,בסיס צה״ל,38,0.47,2023-10-22 00:22:10
מחצבה,טיל נגד מטוסים,71,0.13,2023-10-08 17:27:45
חמניות,טיל נגד טנקים,74,0.67,2023-10-27 19:16:38
חמניות,טיל נגד טנקים,72,0.66,2023-10-18 10:03:04
